Rep,Bloc,Trt,Strain,Time,Growth
FraB4,B4,B,Fra,1,59.900000000000006
FraB4,B4,B,Fra,10,174.73333333333332
FraB4,B4,B,Fra,11,206.5111111111111
FraB4,B4,B,Fra,12,257.0666666666667
FraB4,B4,B,Fra,13,268.73333333333335
FraB4,B4,B,Fra,14,303.2888888888889
FraB4,B4,B,Fra,2,60.68571428571428
FraB4,B4,B,Fra,3,50.622222222222234
FraB4,B4,B,Fra,4,86.06666666666669
FraB4,B4,B,Fra,5,87.95555555555555
FraB4,B4,B,Fra,6,103.73333333333332
FraB4,B4,B,Fra,7,97.84444444444446
FraB4,B4,B,Fra,8,111.73333333333332
FraB4,B4,B,Fra,9,141.4
FraB5,B5,B,Fra,0,0
FraB5,B5,B,Fra,1,29.200000000000017
FraB5,B5,B,Fra,10,276
FraB5,B5,B,Fra,11,281.6
FraB5,B5,B,Fra,12,298.29999999999995
FraB5,B5,B,Fra,13,333
FraB5,B5,B,Fra,14,327.19999999999993
FraB5,B5,B,Fra,2,81.20000000000002
FraB5,B5,B,Fra,3,98.4
FraB5,B5,B,Fra,4,117.1
FraB5,B5,B,Fra,5,126.00000000000003
FraB5,B5,B,Fra,6,122.29999999999998
FraB5,B5,B,Fra,7,146.4
FraB5,B5,B,Fra,8,175.6
FraB5,B5,B,Fra,9,222.9
FraB6,B6,B,Fra,0,0
FraB6,B6,B,Fra,1,21.700000000000017
FraB6,B6,B,Fra,10,207.40000000000003
FraB6,B6,B,Fra,11,257.2
FraB6,B6,B,Fra,12,261.6
FraB6,B6,B,Fra,13,275.6
FraB6,B6,B,Fra,14,267.3
FraB6,B6,B,Fra,2,72.90000000000003
FraB6,B6,B,Fra,3,77.69999999999999
FraB6,B6,B,Fra,4,99.5
FraB6,B6,B,Fra,5,103.90000000000003
FraB6,B6,B,Fra,6,102.5
FraB6,B6,B,Fra,7,116.80000000000001
FraB6,B6,B,Fra,8,136.5
FraB6,B6,B,Fra,9,201.3
FraB7,B7,B,Fra,0,0
FraB7,B7,B,Fra,1,49.099999999999994
FraB7,B7,B,Fra,10,257.9333333333333
FraB7,B7,B,Fra,11,274.26666666666665
FraB7,B7,B,Fra,12,277.4
FraB7,B7,B,Fra,13,312.8222222222222
FraB7,B7,B,Fra,14,342.35
FraB7,B7,B,Fra,2,102.37777777777777
FraB7,B7,B,Fra,3,118.6
FraB7,B7,B,Fra,4,126.82222222222222
FraB7,B7,B,Fra,5,143.4888888888889
FraB7,B7,B,Fra,6,179.4888888888889
FraB7,B7,B,Fra,7,215.15555555555554
FraB7,B7,B,Fra,8,242.9333333333333
FraB7,B7,B,Fra,9,267.8222222222222
FraB8,B8,B,Fra,0,0
FraB8,B8,B,Fra,1,37.900000000000006
FraB8,B8,B,Fra,10,148.6111111111111
FraB8,B8,B,Fra,11,167.38888888888891
FraB8,B8,B,Fra,12,197.6111111111111
FraB8,B8,B,Fra,13,183.5
FraB8,B8,B,Fra,14,160.16666666666669
FraB8,B8,B,Fra,2,52.30000000000001
FraB8,B8,B,Fra,3,58.80000000000001
FraB8,B8,B,Fra,4,63
FraB8,B8,B,Fra,5,75.69999999999999
FraB8,B8,B,Fra,6,73.80000000000001
FraB8,B8,B,Fra,7,75.19999999999999
FraB8,B8,B,Fra,8,84.27777777777777
FraB8,B8,B,Fra,9,118.94444444444446
FraB9,B9,B,Fra,0,0
FraB9,B9,B,Fra,1,21.5
FraB9,B9,B,Fra,10,231.20000000000002
FraB9,B9,B,Fra,11,248.6
FraB9,B9,B,Fra,12,283.70000000000005
FraB9,B9,B,Fra,13,309.5
FraB9,B9,B,Fra,14,292.4
FraB9,B9,B,Fra,2,59.19999999999999
FraB9,B9,B,Fra,3,76.49999999999997
FraB9,B9,B,Fra,4,100.79999999999998
FraB9,B9,B,Fra,5,119.9
FraB9,B9,B,Fra,6,110.79999999999998
FraB9,B9,B,Fra,7,103.29999999999998
FraB9,B9,B,Fra,8,217.70000000000002
FraB9,B9,B,Fra,9,195.1
FraC1,B1,C,Fra,0,0
FraC1,B1,C,Fra,1,30.900000000000006
FraC1,B1,C,Fra,10,231.8
FraC1,B1,C,Fra,11,252.60000000000002
FraC1,B1,C,Fra,12,259.8
FraC1,B1,C,Fra,13,346.20000000000005
FraC1,B1,C,Fra,14,321.29999999999995
FraC1,B1,C,Fra,2,58.30000000000001
FraC1,B1,C,Fra,3,79
FraC1,B1,C,Fra,4,122.5
FraC1,B1,C,Fra,5,119.10000000000002
FraC1,B1,C,Fra,6,131.10000000000002
FraC1,B1,C,Fra,7,131.89999999999998
FraC1,B1,C,Fra,8,162.2
FraC1,B1,C,Fra,9,163.2
FraC10,B10,C,Fra,0,0
FraC10,B10,C,Fra,1,13.400000000000006
FraC10,B10,C,Fra,10,231.10000000000002
FraC10,B10,C,Fra,11,268
FraC10,B10,C,Fra,12,296.4
FraC10,B10,C,Fra,13,337
FraC10,B10,C,Fra,14,318.5
FraC10,B10,C,Fra,2,64.80000000000001
FraC10,B10,C,Fra,3,82.80000000000001
FraC10,B10,C,Fra,4,111.69999999999999
FraC10,B10,C,Fra,5,112.69999999999999
FraC10,B10,C,Fra,6,126.39999999999998
FraC10,B10,C,Fra,7,140.5
FraC10,B10,C,Fra,8,164.7
FraC10,B10,C,Fra,9,202.8
FraC2,B2,C,Fra,0,0
FraC2,B2,C,Fra,1,23.5
FraC2,B2,C,Fra,10,309.9
FraC2,B2,C,Fra,11,333.4
FraC2,B2,C,Fra,12,379.4
FraC2,B2,C,Fra,13,377.70000000000005
FraC2,B2,C,Fra,14,407.70000000000005
FraC2,B2,C,Fra,2,112.10000000000002
FraC2,B2,C,Fra,3,129.7
FraC2,B2,C,Fra,4,140.8
FraC2,B2,C,Fra,5,161.89999999999998
FraC2,B2,C,Fra,6,158.2
FraC2,B2,C,Fra,7,175.89999999999998
FraC2,B2,C,Fra,8,206.89999999999998
FraC2,B2,C,Fra,9,219.2
FraC3,B3,C,Fra,0,0
FraC3,B3,C,Fra,1,2.700000000000017
FraC3,B3,C,Fra,10,194
FraC3,B3,C,Fra,11,217.90000000000003
FraC3,B3,C,Fra,12,253.5
FraC3,B3,C,Fra,13,268.40000000000003
FraC3,B3,C,Fra,14,323.2
FraC3,B3,C,Fra,2,31.80000000000001
FraC3,B3,C,Fra,3,59.10000000000002
FraC3,B3,C,Fra,4,78.5
FraC3,B3,C,Fra,5,106.80000000000001
FraC3,B3,C,Fra,6,120.10000000000002
FraC3,B3,C,Fra,7,140.40000000000003
FraC3,B3,C,Fra,8,147.40000000000003
FraC3,B3,C,Fra,9,168.7
FraC4,B4,C,Fra,0,0
FraC4,B4,C,Fra,1,10.600000000000023
FraC4,B4,C,Fra,10,249.60000000000002
FraC4,B4,C,Fra,11,251.5
FraC4,B4,C,Fra,12,284.3
FraC4,B4,C,Fra,13,337.8
FraC4,B4,C,Fra,14,364.2
FraC4,B4,C,Fra,2,57.19999999999999
FraC4,B4,C,Fra,3,67.5
FraC4,B4,C,Fra,4,87.60000000000002
FraC4,B4,C,Fra,5,126.19999999999999
FraC4,B4,C,Fra,6,138.8
FraC4,B4,C,Fra,7,162.2
FraC4,B4,C,Fra,8,166.10000000000002
FraC4,B4,C,Fra,9,196.40000000000003
FraC5,B5,C,Fra,0,0
FraC5,B5,C,Fra,1,26.200000000000017
FraC5,B5,C,Fra,10,283
FraC5,B5,C,Fra,11,324
FraC5,B5,C,Fra,12,372
FraC5,B5,C,Fra,13,419.79999999999995
FraC5,B5,C,Fra,14,465.4
FraC5,B5,C,Fra,2,79.6
FraC5,B5,C,Fra,3,91.20000000000002
FraC5,B5,C,Fra,4,111.4
FraC5,B5,C,Fra,5,160.4
FraC5,B5,C,Fra,6,157.6
FraC5,B5,C,Fra,7,186.00000000000003
FraC5,B5,C,Fra,8,203.29999999999998
FraC5,B5,C,Fra,9,251.6
FraC6,B6,C,Fra,0,0
FraC6,B6,C,Fra,1,28.69999999999999
FraC6,B6,C,Fra,10,254
FraC6,B6,C,Fra,11,274.8
FraC6,B6,C,Fra,12,294.8
FraC6,B6,C,Fra,13,351.99999999999994
FraC6,B6,C,Fra,14,386.49999999999994
FraC6,B6,C,Fra,2,73.59999999999997
FraC6,B6,C,Fra,3,82.09999999999997
FraC6,B6,C,Fra,4,109.5
FraC6,B6,C,Fra,5,134.09999999999997
FraC6,B6,C,Fra,6,132.2
FraC6,B6,C,Fra,7,155.59999999999997
FraC6,B6,C,Fra,8,211.7
FraC6,B6,C,Fra,9,250.5
FraC7,B7,C,Fra,0,0
FraC7,B7,C,Fra,1,51.76666666666668
FraC7,B7,C,Fra,10,376.5444444444445
FraC7,B7,C,Fra,11,383.65555555555557
FraC7,B7,C,Fra,12,432.98888888888894
FraC7,B7,C,Fra,13,467.1
FraC7,B7,C,Fra,14,483.4333333333334
FraC7,B7,C,Fra,2,104.87777777777777
FraC7,B7,C,Fra,3,125.76666666666668
FraC7,B7,C,Fra,4,165.9888888888889
FraC7,B7,C,Fra,5,155.76666666666668
FraC7,B7,C,Fra,6,198.1
FraC7,B7,C,Fra,7,280.76666666666665
FraC7,B7,C,Fra,8,286.65555555555557
FraC7,B7,C,Fra,9,315.1
FraC8,B8,C,Fra,0,0
FraC8,B8,C,Fra,1,17.30000000000001
FraC8,B8,C,Fra,10,215.7
FraC8,B8,C,Fra,11,225.3
FraC8,B8,C,Fra,12,243
FraC8,B8,C,Fra,13,272.8
FraC8,B8,C,Fra,14,302.1
FraC8,B8,C,Fra,2,51.30000000000001
FraC8,B8,C,Fra,3,56
FraC8,B8,C,Fra,4,69.30000000000001
FraC8,B8,C,Fra,5,95.89999999999998
FraC8,B8,C,Fra,6,136.5
FraC8,B8,C,Fra,7,121.89999999999998
FraC8,B8,C,Fra,8,161.60000000000002
FraC8,B8,C,Fra,9,186.5
FraC9,B9,C,Fra,0,0
FraC9,B9,C,Fra,1,33.94444444444446
FraC9,B9,C,Fra,10,278.6111111111111
FraC9,B9,C,Fra,11,294.27777777777783
FraC9,B9,C,Fra,12,324.5
FraC9,B9,C,Fra,13,361.5
FraC9,B9,C,Fra,14,402.6111111111111
FraC9,B9,C,Fra,2,86.72222222222223
FraC9,B9,C,Fra,3,79.05555555555554
FraC9,B9,C,Fra,4,103.05555555555554
FraC9,B9,C,Fra,5,137.6111111111111
FraC9,B9,C,Fra,6,134.05555555555554
FraC9,B9,C,Fra,7,175.94444444444446
FraC9,B9,C,Fra,8,193.72222222222223
FraC9,B9,C,Fra,9,221.16666666666669
GreB1,B1,B,Gre,0,0
GreB1,B1,B,Gre,1,40.30000000000001
GreB1,B1,B,Gre,10,276.05555555555554
GreB1,B1,B,Gre,11,284.6111111111111
GreB1,B1,B,Gre,12,312.27777777777783
GreB1,B1,B,Gre,13,336.6111111111111
GreB1,B1,B,Gre,14,349.16666666666663
GreB1,B1,B,Gre,2,54.60000000000002
GreB1,B1,B,Gre,3,84.5
GreB1,B1,B,Gre,4,101.5
GreB1,B1,B,Gre,5,115.10000000000002
GreB1,B1,B,Gre,6,118.80000000000001
GreB1,B1,B,Gre,7,128.10000000000002
GreB1,B1,B,Gre,8,162.10000000000002
GreB1,B1,B,Gre,9,183.3
GreB10,B10,B,Gre,0,0
GreB10,B10,B,Gre,1,16.72222222222223
GreB10,B10,B,Gre,10,215.66666666666669
GreB10,B10,B,Gre,11,254
GreB10,B10,B,Gre,12,381.16666666666663
GreB10,B10,B,Gre,13,449.5
GreB10,B10,B,Gre,14,461.16666666666663
GreB10,B10,B,Gre,2,45.875
GreB10,B10,B,Gre,3,54.25
GreB10,B10,B,Gre,4,67.875
GreB10,B10,B,Gre,5,96.125
GreB10,B10,B,Gre,6,98.875
GreB10,B10,B,Gre,7,131.5
GreB10,B10,B,Gre,8,145.83333333333331
GreB10,B10,B,Gre,9,155.5
GreB2,B2,B,Gre,0,0
GreB2,B2,B,Gre,1,54.099999999999966
GreB2,B2,B,Gre,10,289.03333333333336
GreB2,B2,B,Gre,11,304.92222222222216
GreB2,B2,B,Gre,12,340.92222222222216
GreB2,B2,B,Gre,13,364.7
GreB2,B2,B,Gre,14,394.25555555555553
GreB2,B2,B,Gre,2,95.39999999999998
GreB2,B2,B,Gre,3,109
GreB2,B2,B,Gre,4,126.80000000000001
GreB2,B2,B,Gre,5,164.8
GreB2,B2,B,Gre,6,165.59999999999997
GreB2,B2,B,Gre,7,157.7
GreB2,B2,B,Gre,8,185.89999999999998
GreB2,B2,B,Gre,9,226.8
GreB3,B3,B,Gre,0,0
GreB3,B3,B,Gre,1,31.80000000000001
GreB3,B3,B,Gre,10,266.99999999999994
GreB3,B3,B,Gre,11,293.09999999999997
GreB3,B3,B,Gre,12,362.92222222222216
GreB3,B3,B,Gre,13,379.3666666666666
GreB3,B3,B,Gre,14,415.5888888888889
GreB3,B3,B,Gre,2,57.89999999999998
GreB3,B3,B,Gre,3,87.09999999999997
GreB3,B3,B,Gre,4,110.80000000000001
GreB3,B3,B,Gre,5,119.5
GreB3,B3,B,Gre,6,131
GreB3,B3,B,Gre,7,168.39999999999998
GreB3,B3,B,Gre,8,192.5
GreB3,B3,B,Gre,9,244.89999999999998
GreB4,B4,B,Gre,0,0
GreB4,B4,B,Gre,1,-53.17777777777775
GreB4,B4,B,Gre,10,135.04444444444448
GreB4,B4,B,Gre,11,140.82222222222225
GreB4,B4,B,Gre,12,177.7111111111111
GreB4,B4,B,Gre,13,172.15555555555557
GreB4,B4,B,Gre,14,246.47500000000002
GreB4,B4,B,Gre,2,-24.622222222222206
GreB4,B4,B,Gre,3,-14.733333333333292
GreB4,B4,B,Gre,4,-4.288888888888891
GreB4,B4,B,Gre,5,-2.1777777777777487
GreB4,B4,B,Gre,6,15.04444444444448
GreB4,B4,B,Gre,7,49.26666666666671
GreB4,B4,B,Gre,8,66.71111111111111
GreB4,B4,B,Gre,9,94.26666666666671
GreB5,B5,B,Gre,0,0
GreB5,B5,B,Gre,1,62
GreB5,B5,B,Gre,10,304.1571428571429
GreB5,B5,B,Gre,11,335.58571428571435
GreB5,B5,B,Gre,12,362.58571428571435
GreB5,B5,B,Gre,13,372.72857142857146
GreB5,B5,B,Gre,14,373.3
GreB5,B5,B,Gre,2,92.07777777777778
GreB5,B5,B,Gre,3,109.52222222222224
GreB5,B5,B,Gre,4,140.63333333333333
GreB5,B5,B,Gre,5,135.4111111111111
GreB5,B5,B,Gre,6,164.3
GreB5,B5,B,Gre,7,196.925
GreB5,B5,B,Gre,8,207.55
GreB5,B5,B,Gre,9,274.3
GreB6,B6,B,Gre,0,0
GreB6,B6,B,Gre,1,39.877777777777794
GreB6,B6,B,Gre,10,212.65555555555557
GreB6,B6,B,Gre,11,239.76666666666665
GreB6,B6,B,Gre,12,282.76666666666665
GreB6,B6,B,Gre,13,295.3222222222222
GreB6,B6,B,Gre,14,378.35
GreB6,B6,B,Gre,2,59.98888888888894
GreB6,B6,B,Gre,3,79.32222222222225
GreB6,B6,B,Gre,4,102.43333333333334
GreB6,B6,B,Gre,5,102.43333333333334
GreB6,B6,B,Gre,6,125.21111111111111
GreB6,B6,B,Gre,7,139.10000000000002
GreB6,B6,B,Gre,8,179.2111111111111
GreB6,B6,B,Gre,9,171.8777777777778
GreB7,B7,B,Gre,0,0
GreB7,B7,B,Gre,1,50.80000000000001
GreB7,B7,B,Gre,10,283.575
GreB7,B7,B,Gre,11,322.45
GreB7,B7,B,Gre,12,388.8428571428571
GreB7,B7,B,Gre,13,447.27142857142854
GreB7,B7,B,Gre,14,486.41428571428565
GreB7,B7,B,Gre,2,77.5888888888889
GreB7,B7,B,Gre,3,107.47777777777776
GreB7,B7,B,Gre,4,151.81111111111107
GreB7,B7,B,Gre,5,163.36666666666667
GreB7,B7,B,Gre,6,185.14444444444445
GreB7,B7,B,Gre,7,212.81111111111107
GreB7,B7,B,Gre,8,231.25555555555553
GreB7,B7,B,Gre,9,239.075
GreB8,B8,B,Gre,0,0
GreB8,B8,B,Gre,1,31.55000000000001
GreB8,B8,B,Gre,10,238.9666666666667
GreB8,B8,B,Gre,11,238.8
GreB8,B8,B,Gre,12,286.3
GreB8,B8,B,Gre,13,292.6333333333334
GreB8,B8,B,Gre,14,320.8
GreB8,B8,B,Gre,2,62.92500000000001
GreB8,B8,B,Gre,3,75.55000000000001
GreB8,B8,B,Gre,4,95.67500000000001
GreB8,B8,B,Gre,5,103.67500000000001
GreB8,B8,B,Gre,6,119.80000000000001
GreB8,B8,B,Gre,7,119.92500000000001
GreB8,B8,B,Gre,8,151.5857142857143
GreB8,B8,B,Gre,9,284.1571428571429
GreB9,B9,B,Gre,0,0
GreB9,B9,B,Gre,1,68.09999999999997
GreB9,B9,B,Gre,10,279.9142857142857
GreB9,B9,B,Gre,11,337.77142857142854
GreB9,B9,B,Gre,12,327.4857142857143
GreB9,B9,B,Gre,13,368.3428571428571
GreB9,B9,B,Gre,14,409.0571428571429
GreB9,B9,B,Gre,2,79.42222222222222
GreB9,B9,B,Gre,3,88.19999999999999
GreB9,B9,B,Gre,4,109.75555555555553
GreB9,B9,B,Gre,5,129.86666666666667
GreB9,B9,B,Gre,6,138.86666666666667
GreB9,B9,B,Gre,7,137.75555555555553
GreB9,B9,B,Gre,8,165.31111111111107
GreB9,B9,B,Gre,9,192.42222222222222
GreC1,B1,C,Gre,0,0
GreC1,B1,C,Gre,1,28.5
GreC1,B1,C,Gre,10,257.2111111111111
GreC1,B1,C,Gre,11,306.4333333333333
GreC1,B1,C,Gre,12,327.1
GreC1,B1,C,Gre,13,341.76666666666665
GreC1,B1,C,Gre,14,360.98888888888894
GreC1,B1,C,Gre,2,79.70000000000002
GreC1,B1,C,Gre,3,63.69999999999999
GreC1,B1,C,Gre,4,116.6
GreC1,B1,C,Gre,5,119.70000000000002
GreC1,B1,C,Gre,6,129.79999999999998
GreC1,B1,C,Gre,7,146.49999999999997
GreC1,B1,C,Gre,8,196.29999999999998
GreC1,B1,C,Gre,9,203.29999999999998
GreC10,B10,C,Gre,0,0
GreC10,B10,C,Gre,1,31.399999999999977
GreC10,B10,C,Gre,10,320.90000000000003
GreC10,B10,C,Gre,11,332.8
GreC10,B10,C,Gre,12,388.59999999999997
GreC10,B10,C,Gre,13,400.49999999999994
GreC10,B10,C,Gre,14,429.59999999999997
GreC10,B10,C,Gre,2,103.30000000000001
GreC10,B10,C,Gre,3,115
GreC10,B10,C,Gre,4,132.5
GreC10,B10,C,Gre,5,162.2
GreC10,B10,C,Gre,6,143.09999999999997
GreC10,B10,C,Gre,7,152.89999999999998
GreC10,B10,C,Gre,8,212.8
GreC10,B10,C,Gre,9,276.3
GreC2,B2,C,Gre,0,0
GreC2,B2,C,Gre,1,16
GreC2,B2,C,Gre,10,268.4666666666667
GreC2,B2,C,Gre,11,320.0222222222222
GreC2,B2,C,Gre,12,370.6888888888889
GreC2,B2,C,Gre,13,385.35555555555555
GreC2,B2,C,Gre,14,376.57777777777784
GreC2,B2,C,Gre,2,51.80000000000001
GreC2,B2,C,Gre,3,97.40000000000003
GreC2,B2,C,Gre,4,118.90000000000003
GreC2,B2,C,Gre,5,132.7
GreC2,B2,C,Gre,6,126.5
GreC2,B2,C,Gre,7,131.8
GreC2,B2,C,Gre,8,152.3
GreC2,B2,C,Gre,9,190.7
GreC3,B3,C,Gre,0,0
GreC3,B3,C,Gre,1,-16.599999999999994
GreC3,B3,C,Gre,10,352.74444444444447
GreC3,B3,C,Gre,11,400.1888888888889
GreC3,B3,C,Gre,12,433.1888888888889
GreC3,B3,C,Gre,13,447.3
GreC3,B3,C,Gre,14,457.1888888888889
GreC3,B3,C,Gre,2,53
GreC3,B3,C,Gre,3,91.40000000000003
GreC3,B3,C,Gre,4,139.7
GreC3,B3,C,Gre,5,138.40000000000003
GreC3,B3,C,Gre,6,132.2
GreC3,B3,C,Gre,7,132.10000000000002
GreC3,B3,C,Gre,8,230.63333333333333
GreC3,B3,C,Gre,9,277.07777777777784
GreC4,B4,C,Gre,0,0
GreC4,B4,C,Gre,1,16.5
GreC4,B4,C,Gre,10,310.70000000000005
GreC4,B4,C,Gre,11,377.9
GreC4,B4,C,Gre,12,434
GreC4,B4,C,Gre,13,453.70000000000005
GreC4,B4,C,Gre,14,458
GreC4,B4,C,Gre,2,91
GreC4,B4,C,Gre,3,127.60000000000002
GreC4,B4,C,Gre,4,160.39999999999998
GreC4,B4,C,Gre,5,184.7
GreC4,B4,C,Gre,6,174.10000000000002
GreC4,B4,C,Gre,7,183.3
GreC4,B4,C,Gre,8,194.3
GreC4,B4,C,Gre,9,235
GreC5,B5,C,Gre,0,0
GreC5,B5,C,Gre,1,43.60000000000002
GreC5,B5,C,Gre,10,341.00000000000006
GreC5,B5,C,Gre,11,362.2
GreC5,B5,C,Gre,12,370.50000000000006
GreC5,B5,C,Gre,13,349.40000000000003
GreC5,B5,C,Gre,14,401.09999999999997
GreC5,B5,C,Gre,2,87.19999999999999
GreC5,B5,C,Gre,3,112.60000000000002
GreC5,B5,C,Gre,4,130.3
GreC5,B5,C,Gre,5,127.80000000000001
GreC5,B5,C,Gre,6,138
GreC5,B5,C,Gre,7,181.60000000000002
GreC5,B5,C,Gre,8,226.10000000000002
GreC5,B5,C,Gre,9,302.90000000000003
GreC6,B6,C,Gre,0,0
GreC6,B6,C,Gre,1,58.80000000000001
GreC6,B6,C,Gre,10,284.2
GreC6,B6,C,Gre,11,280.6
GreC6,B6,C,Gre,12,306.1
GreC6,B6,C,Gre,13,308.4
GreC6,B6,C,Gre,14,317
GreC6,B6,C,Gre,2,96
GreC6,B6,C,Gre,3,112.89999999999998
GreC6,B6,C,Gre,4,128.5
GreC6,B6,C,Gre,5,126.80000000000001
GreC6,B6,C,Gre,6,127.30000000000001
GreC6,B6,C,Gre,7,152.5
GreC6,B6,C,Gre,8,219
GreC6,B6,C,Gre,9,234.10000000000002
GreC7,B7,C,Gre,0,0
GreC7,B7,C,Gre,1,69.80000000000001
GreC7,B7,C,Gre,10,322.59999999999997
GreC7,B7,C,Gre,11,336.00000000000006
GreC7,B7,C,Gre,12,390.59999999999997
GreC7,B7,C,Gre,13,423.07777777777784
GreC7,B7,C,Gre,14,449.96666666666664
GreC7,B7,C,Gre,2,111.10000000000002
GreC7,B7,C,Gre,3,140.10000000000002
GreC7,B7,C,Gre,4,140.5
GreC7,B7,C,Gre,5,142.8
GreC7,B7,C,Gre,6,179.40000000000003
GreC7,B7,C,Gre,7,243.3
GreC7,B7,C,Gre,8,244.5
GreC7,B7,C,Gre,9,283.2
GreC8,B8,C,Gre,0,0
GreC8,B8,C,Gre,1,33.10000000000002
GreC8,B8,C,Gre,10,341.3
GreC8,B8,C,Gre,11,330.2
GreC8,B8,C,Gre,12,352.7
GreC8,B8,C,Gre,13,403.09999999999997
GreC8,B8,C,Gre,14,424.59999999999997
GreC8,B8,C,Gre,2,97
GreC8,B8,C,Gre,3,119.40000000000003
GreC8,B8,C,Gre,4,132.10000000000002
GreC8,B8,C,Gre,5,128.2
GreC8,B8,C,Gre,6,196.40000000000003
GreC8,B8,C,Gre,7,203.3
GreC8,B8,C,Gre,8,238.7
GreC8,B8,C,Gre,9,289.59999999999997
GreC9,B9,C,Gre,0,0
GreC9,B9,C,Gre,1,78.19999999999999
GreC9,B9,C,Gre,10,396.29999999999995
GreC9,B9,C,Gre,11,424.70000000000005
GreC9,B9,C,Gre,12,487.6
GreC9,B9,C,Gre,13,482.29999999999995
GreC9,B9,C,Gre,14,538.8
GreC9,B9,C,Gre,2,116.30000000000001
GreC9,B9,C,Gre,3,128.8
GreC9,B9,C,Gre,4,150.2
GreC9,B9,C,Gre,5,185.5
GreC9,B9,C,Gre,6,197.2
GreC9,B9,C,Gre,7,226
GreC9,B9,C,Gre,8,276.3
GreC9,B9,C,Gre,9,309.1
Inv1B1,B1,B,Inv1,0,0
Inv1B1,B1,B,Inv1,1,51.099999999999966
Inv1B1,B1,B,Inv1,10,269.825
Inv1B1,B1,B,Inv1,11,319.325
Inv1B1,B1,B,Inv1,12,360.325
Inv1B1,B1,B,Inv1,13,372.575
Inv1B1,B1,B,Inv1,14,397.77142857142854
Inv1B1,B1,B,Inv1,2,82.39999999999998
Inv1B1,B1,B,Inv1,3,120.19999999999999
Inv1B1,B1,B,Inv1,4,138.7
Inv1B1,B1,B,Inv1,5,151.5
Inv1B1,B1,B,Inv1,6,144.2
Inv1B1,B1,B,Inv1,7,155
Inv1B1,B1,B,Inv1,8,181.45
Inv1B1,B1,B,Inv1,9,200.7
Inv1B10,B10,B,Inv1,0,0
Inv1B10,B10,B,Inv1,1,84.82222222222222
Inv1B10,B10,B,Inv1,10,338.3142857142857
Inv1B10,B10,B,Inv1,11,348.88571428571436
Inv1B10,B10,B,Inv1,12,366.3142857142857
Inv1B10,B10,B,Inv1,13,388.6
Inv1B10,B10,B,Inv1,14,338.3142857142857
Inv1B10,B10,B,Inv1,2,107.04444444444445
Inv1B10,B10,B,Inv1,3,120.71111111111108
Inv1B10,B10,B,Inv1,4,150.26666666666668
Inv1B10,B10,B,Inv1,5,156.71111111111108
Inv1B10,B10,B,Inv1,6,156.6
Inv1B10,B10,B,Inv1,7,158.6
Inv1B10,B10,B,Inv1,8,184.85
Inv1B10,B10,B,Inv1,9,239.85
Inv1B2,B2,B,Inv1,0,0
Inv1B2,B2,B,Inv1,1,21.69999999999999
Inv1B2,B2,B,Inv1,10,256.4
Inv1B2,B2,B,Inv1,11,285.4
Inv1B2,B2,B,Inv1,12,333.0666666666666
Inv1B2,B2,B,Inv1,13,443.1
Inv1B2,B2,B,Inv1,14,426.5
Inv1B2,B2,B,Inv1,2,61.69999999999999
Inv1B2,B2,B,Inv1,3,87.19999999999999
Inv1B2,B2,B,Inv1,4,101.1222222222222
Inv1B2,B2,B,Inv1,5,134.67777777777775
Inv1B2,B2,B,Inv1,6,142.2333333333333
Inv1B2,B2,B,Inv1,7,171.89999999999998
Inv1B2,B2,B,Inv1,8,192.27499999999998
Inv1B2,B2,B,Inv1,9,202.39999999999998
Inv1B3,B3,B,Inv1,0,0
Inv1B3,B3,B,Inv1,1,48.4111111111111
Inv1B3,B3,B,Inv1,10,173.3
Inv1B3,B3,B,Inv1,11,231.3
Inv1B3,B3,B,Inv1,12,257.3
Inv1B3,B3,B,Inv1,13,259.8
Inv1B3,B3,B,Inv1,14,287.3
Inv1B3,B3,B,Inv1,2,98.30000000000001
Inv1B3,B3,B,Inv1,3,116.80000000000001
Inv1B3,B3,B,Inv1,4,139.05
Inv1B3,B3,B,Inv1,5,128.8
Inv1B3,B3,B,Inv1,6,153.425
Inv1B3,B3,B,Inv1,7,145.675
Inv1B3,B3,B,Inv1,8,168.87142857142857
Inv1B3,B3,B,Inv1,9,163.4666666666667
Inv1B4,B4,B,Inv1,0,0
Inv1B4,B4,B,Inv1,1,35.19999999999999
Inv1B4,B4,B,Inv1,10,269.29999999999995
Inv1B4,B4,B,Inv1,11,346
Inv1B4,B4,B,Inv1,12,369.37777777777785
Inv1B4,B4,B,Inv1,13,404.7111111111111
Inv1B4,B4,B,Inv1,14,450.35
Inv1B4,B4,B,Inv1,2,77.20000000000002
Inv1B4,B4,B,Inv1,3,90.4
Inv1B4,B4,B,Inv1,4,138.4
Inv1B4,B4,B,Inv1,5,151.29999999999998
Inv1B4,B4,B,Inv1,6,148.49999999999997
Inv1B4,B4,B,Inv1,7,180.4
Inv1B4,B4,B,Inv1,8,220.49999999999997
Inv1B4,B4,B,Inv1,9,238.79999999999998
Inv1B5,B5,B,Inv1,0,0
Inv1B5,B5,B,Inv1,1,68.5
Inv1B5,B5,B,Inv1,10,260.77777777777777
Inv1B5,B5,B,Inv1,11,290.1111111111111
Inv1B5,B5,B,Inv1,12,317.44444444444446
Inv1B5,B5,B,Inv1,13,331.1111111111111
Inv1B5,B5,B,Inv1,14,376.5
