Identity,Bloc,Trt,Wound,Strain,group,Time,Mort_Acc,Times
17-Gre9LevNon-B9,B9,Lev,Non,Gre,Gre Non,2,0,2
17-Gre9LevNon-B9,B9,Lev,Non,Gre,Gre Non,4,0,4
17-Gre9LevNon-B9,B9,Lev,Non,Gre,Gre Non,7,0,7
17-Gre9LevNon-B9,B9,Lev,Non,Gre,Gre Non,9,0,9
17-Gre9LevNon-B9,B9,Lev,Non,Gre,Gre Non,11,0,11
17-Gre9LevNon-B9,B9,Lev,Non,Gre,Gre Non,14,0,14
17-Gre9LevNon-B9,B9,Lev,Non,Gre,Gre Non,16,0,16
17-Gre9LevNon-B9,B9,Lev,Non,Gre,Gre Non,18,0,18
18-Ita9LevNon-B9,B9,Lev,Non,Ita,Ita Non,0,0,0
18-Ita9LevNon-B9,B9,Lev,Non,Ita,Ita Non,2,0,2
18-Ita9LevNon-B9,B9,Lev,Non,Ita,Ita Non,4,0,4
18-Ita9LevNon-B9,B9,Lev,Non,Ita,Ita Non,7,0,7
18-Ita9LevNon-B9,B9,Lev,Non,Ita,Ita Non,9,0,9
18-Ita9LevNon-B9,B9,Lev,Non,Ita,Ita Non,11,0,11
18-Ita9LevNon-B9,B9,Lev,Non,Ita,Ita Non,14,0,14
18-Ita9LevNon-B9,B9,Lev,Non,Ita,Ita Non,16,0,16
18-Ita9LevNon-B9,B9,Lev,Non,Ita,Ita Non,18,0,18
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,Gre Ser,0,0,0
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,Gre Ser,2,0,2
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,Gre Ser,4,0,4
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,Gre Ser,7,0,7
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,Gre Ser,9,0,9
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,Gre Ser,11,0,11
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,Gre Ser,14,0,14
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,Gre Ser,16,1,16
19-Gre9BacSer-B9,B9,Bac,Ser,Gre,Gre Ser,18,1,18
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,Ita Ser,0,0,0
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,Ita Ser,2,0,2
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,Ita Ser,4,1,4
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,Ita Ser,7,1,7
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,Ita Ser,9,1,9
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,Ita Ser,11,1,11
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,Ita Ser,14,1,14
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,Ita Ser,16,1,16
20-Ita9BacSer-B9,B9,Bac,Ser,Ita,Ita Ser,18,1,18
21-Can9BacSer-B9,B9,Bac,Ser,Can,Can Ser,0,0,0
21-Can9BacSer-B9,B9,Bac,Ser,Can,Can Ser,2,0,2
21-Can9BacSer-B9,B9,Bac,Ser,Can,Can Ser,4,0,4
21-Can9BacSer-B9,B9,Bac,Ser,Can,Can Ser,7,1,7
21-Can9BacSer-B9,B9,Bac,Ser,Can,Can Ser,9,1,9
21-Can9BacSer-B9,B9,Bac,Ser,Can,Can Ser,11,1,11
21-Can9BacSer-B9,B9,Bac,Ser,Can,Can Ser,14,1,14
21-Can9BacSer-B9,B9,Bac,Ser,Can,Can Ser,16,1,16
21-Can9BacSer-B9,B9,Bac,Ser,Can,Can Ser,18,1,18
22-Can9LevSte-B9,B9,Lev,Ste,Can,Can Ste,0,0,0
22-Can9LevSte-B9,B9,Lev,Ste,Can,Can Ste,2,0,2
22-Can9LevSte-B9,B9,Lev,Ste,Can,Can Ste,4,0,4
22-Can9LevSte-B9,B9,Lev,Ste,Can,Can Ste,7,0,7
22-Can9LevSte-B9,B9,Lev,Ste,Can,Can Ste,9,0,9
22-Can9LevSte-B9,B9,Lev,Ste,Can,Can Ste,11,0,11
22-Can9LevSte-B9,B9,Lev,Ste,Can,Can Ste,14,0,14
22-Can9LevSte-B9,B9,Lev,Ste,Can,Can Ste,16,0,16
22-Can9LevSte-B9,B9,Lev,Ste,Can,Can Ste,18,1,18
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,Gre Ste,0,0,0
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,Gre Ste,2,1,2
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,Gre Ste,4,1,4
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,Gre Ste,7,1,7
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,Gre Ste,9,2,9
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,Gre Ste,11,2,11
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,Gre Ste,14,2,14
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,Gre Ste,16,2,16
23-Gre9LevSte-B9,B9,Lev,Ste,Gre,Gre Ste,18,2,18
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,Ita Ste,0,0,0
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,Ita Ste,2,0,2
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,Ita Ste,4,0,4
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,Ita Ste,7,0,7
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,Ita Ste,9,0,9
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,Ita Ste,11,0,11
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,Ita Ste,14,0,14
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,Ita Ste,16,0,16
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,Ita Ste,18,0,18
25-Gre9ConNon-B9,B9,Con,Non,Gre,Gre Non,0,0,0
25-Gre9ConNon-B9,B9,Con,Non,Gre,Gre Non,2,0,2
25-Gre9ConNon-B9,B9,Con,Non,Gre,Gre Non,4,0,4
25-Gre9ConNon-B9,B9,Con,Non,Gre,Gre Non,7,0,7
25-Gre9ConNon-B9,B9,Con,Non,Gre,Gre Non,9,0,9
25-Gre9ConNon-B9,B9,Con,Non,Gre,Gre Non,11,0,11
25-Gre9ConNon-B9,B9,Con,Non,Gre,Gre Non,14,0,14
25-Gre9ConNon-B9,B9,Con,Non,Gre,Gre Non,16,0,16
25-Gre9ConNon-B9,B9,Con,Non,Gre,Gre Non,18,0,18
26-Ita9ConNon-B9,B9,Con,Non,Ita,Ita Non,0,0,0
26-Ita9ConNon-B9,B9,Con,Non,Ita,Ita Non,2,0,2
26-Ita9ConNon-B9,B9,Con,Non,Ita,Ita Non,4,0,4
26-Ita9ConNon-B9,B9,Con,Non,Ita,Ita Non,7,0,7
26-Ita9ConNon-B9,B9,Con,Non,Ita,Ita Non,9,0,9
26-Ita9ConNon-B9,B9,Con,Non,Ita,Ita Non,11,0,11
26-Ita9ConNon-B9,B9,Con,Non,Ita,Ita Non,14,0,14
26-Ita9ConNon-B9,B9,Con,Non,Ita,Ita Non,16,0,16
26-Ita9ConNon-B9,B9,Con,Non,Ita,Ita Non,18,0,18
27-Can9ConNon-B9,B9,Con,Non,Can,Can Non,0,0,0
27-Can9ConNon-B9,B9,Con,Non,Can,Can Non,2,0,2
27-Can9ConNon-B9,B9,Con,Non,Can,Can Non,4,0,4
27-Can9ConNon-B9,B9,Con,Non,Can,Can Non,7,0,7
27-Can9ConNon-B9,B9,Con,Non,Can,Can Non,9,0,9
27-Can9ConNon-B9,B9,Con,Non,Can,Can Non,11,0,11
27-Can9ConNon-B9,B9,Con,Non,Can,Can Non,14,0,14
27-Can9ConNon-B9,B9,Con,Non,Can,Can Non,16,0,16
27-Can9ConNon-B9,B9,Con,Non,Can,Can Non,18,0,18
1-Ita10LevNon-B10,B10,Lev,Non,Ita,Ita Non,0,0,0
1-Ita10LevNon-B10,B10,Lev,Non,Ita,Ita Non,2,0,2
1-Ita10LevNon-B10,B10,Lev,Non,Ita,Ita Non,4,0,4
1-Ita10LevNon-B10,B10,Lev,Non,Ita,Ita Non,7,0,7
1-Ita10LevNon-B10,B10,Lev,Non,Ita,Ita Non,9,0,9
1-Ita10LevNon-B10,B10,Lev,Non,Ita,Ita Non,11,0,11
1-Ita10LevNon-B10,B10,Lev,Non,Ita,Ita Non,14,0,14
1-Ita10LevNon-B10,B10,Lev,Non,Ita,Ita Non,16,0,16
1-Ita10LevNon-B10,B10,Lev,Non,Ita,Ita Non,18,0,18
2-Can10LevNon-B10,B10,Lev,Non,Can,Can Non,0,0,0
2-Can10LevNon-B10,B10,Lev,Non,Can,Can Non,2,0,2
2-Can10LevNon-B10,B10,Lev,Non,Can,Can Non,4,0,4
2-Can10LevNon-B10,B10,Lev,Non,Can,Can Non,7,0,7
2-Can10LevNon-B10,B10,Lev,Non,Can,Can Non,9,0,9
2-Can10LevNon-B10,B10,Lev,Non,Can,Can Non,11,0,11
2-Can10LevNon-B10,B10,Lev,Non,Can,Can Non,14,0,14
2-Can10LevNon-B10,B10,Lev,Non,Can,Can Non,16,0,16
2-Can10LevNon-B10,B10,Lev,Non,Can,Can Non,18,0,18
3-Gre10LevNon-B10,B10,Lev,Non,Gre,Gre Non,0,0,0
3-Gre10LevNon-B10,B10,Lev,Non,Gre,Gre Non,2,0,2
3-Gre10LevNon-B10,B10,Lev,Non,Gre,Gre Non,4,0,4
3-Gre10LevNon-B10,B10,Lev,Non,Gre,Gre Non,7,0,7
3-Gre10LevNon-B10,B10,Lev,Non,Gre,Gre Non,9,0,9
3-Gre10LevNon-B10,B10,Lev,Non,Gre,Gre Non,11,0,11
3-Gre10LevNon-B10,B10,Lev,Non,Gre,Gre Non,14,0,14
3-Gre10LevNon-B10,B10,Lev,Non,Gre,Gre Non,16,0,16
3-Gre10LevNon-B10,B10,Lev,Non,Gre,Gre Non,18,0,18
4-Can10LevSer-B10,B10,Lev,Ser,Can,Can Ser,0,0,0
4-Can10LevSer-B10,B10,Lev,Ser,Can,Can Ser,2,0,2
4-Can10LevSer-B10,B10,Lev,Ser,Can,Can Ser,4,0,4
4-Can10LevSer-B10,B10,Lev,Ser,Can,Can Ser,7,0,7
4-Can10LevSer-B10,B10,Lev,Ser,Can,Can Ser,9,0,9
4-Can10LevSer-B10,B10,Lev,Ser,Can,Can Ser,11,0,11
4-Can10LevSer-B10,B10,Lev,Ser,Can,Can Ser,14,0,14
4-Can10LevSer-B10,B10,Lev,Ser,Can,Can Ser,16,0,16
4-Can10LevSer-B10,B10,Lev,Ser,Can,Can Ser,18,0,18
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,Gre Ser,0,0,0
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,Gre Ser,2,0,2
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,Gre Ser,4,0,4
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,Gre Ser,7,0,7
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,Gre Ser,9,0,9
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,Gre Ser,11,0,11
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,Gre Ser,14,0,14
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,Gre Ser,16,1,16
5-Gre10LevSer-B10,B10,Lev,Ser,Gre,Gre Ser,18,1,18
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,Ita Ser,0,0,0
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,Ita Ser,2,0,2
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,Ita Ser,4,1,4
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,Ita Ser,7,1,7
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,Ita Ser,9,1,9
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,Ita Ser,11,1,11
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,Ita Ser,14,1,14
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,Ita Ser,16,1,16
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,Ita Ser,18,1,18
7-Can10ConSte-B10,B10,Con,Ste,Can,Can Ste,0,0,0
7-Can10ConSte-B10,B10,Con,Ste,Can,Can Ste,2,0,2
7-Can10ConSte-B10,B10,Con,Ste,Can,Can Ste,4,0,4
7-Can10ConSte-B10,B10,Con,Ste,Can,Can Ste,7,0,7
7-Can10ConSte-B10,B10,Con,Ste,Can,Can Ste,9,0,9
7-Can10ConSte-B10,B10,Con,Ste,Can,Can Ste,11,0,11
7-Can10ConSte-B10,B10,Con,Ste,Can,Can Ste,14,0,14
7-Can10ConSte-B10,B10,Con,Ste,Can,Can Ste,16,0,16
7-Can10ConSte-B10,B10,Con,Ste,Can,Can Ste,18,1,18
8-Ita10ConSte-B10,B10,Con,Ste,Ita,Ita Ste,0,0,0
8-Ita10ConSte-B10,B10,Con,Ste,Ita,Ita Ste,2,0,2
8-Ita10ConSte-B10,B10,Con,Ste,Ita,Ita Ste,4,0,4
8-Ita10ConSte-B10,B10,Con,Ste,Ita,Ita Ste,7,0,7
8-Ita10ConSte-B10,B10,Con,Ste,Ita,Ita Ste,9,0,9
8-Ita10ConSte-B10,B10,Con,Ste,Ita,Ita Ste,11,0,11
8-Ita10ConSte-B10,B10,Con,Ste,Ita,Ita Ste,14,0,14
8-Ita10ConSte-B10,B10,Con,Ste,Ita,Ita Ste,16,0,16
8-Ita10ConSte-B10,B10,Con,Ste,Ita,Ita Ste,18,0,18
9-Gre10ConSte-B10,B10,Con,Ste,Gre,Gre Ste,0,0,0
9-Gre10ConSte-B10,B10,Con,Ste,Gre,Gre Ste,2,0,2
9-Gre10ConSte-B10,B10,Con,Ste,Gre,Gre Ste,4,0,4
9-Gre10ConSte-B10,B10,Con,Ste,Gre,Gre Ste,7,0,7
9-Gre10ConSte-B10,B10,Con,Ste,Gre,Gre Ste,9,0,9
9-Gre10ConSte-B10,B10,Con,Ste,Gre,Gre Ste,11,0,11
9-Gre10ConSte-B10,B10,Con,Ste,Gre,Gre Ste,14,1,14
9-Gre10ConSte-B10,B10,Con,Ste,Gre,Gre Ste,16,1,16
9-Gre10ConSte-B10,B10,Con,Ste,Gre,Gre Ste,18,1,18
10-Can10ConNon-B10,B10,Con,Non,Can,Can Non,0,0,0
10-Can10ConNon-B10,B10,Con,Non,Can,Can Non,2,0,2
10-Can10ConNon-B10,B10,Con,Non,Can,Can Non,4,0,4
10-Can10ConNon-B10,B10,Con,Non,Can,Can Non,7,0,7
10-Can10ConNon-B10,B10,Con,Non,Can,Can Non,9,0,9
10-Can10ConNon-B10,B10,Con,Non,Can,Can Non,11,0,11
10-Can10ConNon-B10,B10,Con,Non,Can,Can Non,14,0,14
10-Can10ConNon-B10,B10,Con,Non,Can,Can Non,16,0,16
10-Can10ConNon-B10,B10,Con,Non,Can,Can Non,18,0,18
11-Ita10ConNon-B10,B10,Con,Non,Ita,Ita Non,0,0,0
11-Ita10ConNon-B10,B10,Con,Non,Ita,Ita Non,2,0,2
11-Ita10ConNon-B10,B10,Con,Non,Ita,Ita Non,4,0,4
11-Ita10ConNon-B10,B10,Con,Non,Ita,Ita Non,7,0,7
11-Ita10ConNon-B10,B10,Con,Non,Ita,Ita Non,9,0,9
11-Ita10ConNon-B10,B10,Con,Non,Ita,Ita Non,11,0,11
11-Ita10ConNon-B10,B10,Con,Non,Ita,Ita Non,14,0,14
11-Ita10ConNon-B10,B10,Con,Non,Ita,Ita Non,16,0,16
11-Ita10ConNon-B10,B10,Con,Non,Ita,Ita Non,18,0,18
12-Gre10ConNon-B10,B10,Con,Non,Gre,Gre Non,0,0,0
12-Gre10ConNon-B10,B10,Con,Non,Gre,Gre Non,2,0,2
12-Gre10ConNon-B10,B10,Con,Non,Gre,Gre Non,4,0,4
12-Gre10ConNon-B10,B10,Con,Non,Gre,Gre Non,7,0,7
12-Gre10ConNon-B10,B10,Con,Non,Gre,Gre Non,9,0,9
12-Gre10ConNon-B10,B10,Con,Non,Gre,Gre Non,11,0,11
12-Gre10ConNon-B10,B10,Con,Non,Gre,Gre Non,14,0,14
12-Gre10ConNon-B10,B10,Con,Non,Gre,Gre Non,16,0,16
12-Gre10ConNon-B10,B10,Con,Non,Gre,Gre Non,18,0,18
13-Can10BacSte-B10,B10,Bac,Ste,Can,Can Ste,0,0,0
13-Can10BacSte-B10,B10,Bac,Ste,Can,Can Ste,2,0,2
13-Can10BacSte-B10,B10,Bac,Ste,Can,Can Ste,4,0,4
13-Can10BacSte-B10,B10,Bac,Ste,Can,Can Ste,7,0,7
13-Can10BacSte-B10,B10,Bac,Ste,Can,Can Ste,9,0,9
13-Can10BacSte-B10,B10,Bac,Ste,Can,Can Ste,11,0,11
13-Can10BacSte-B10,B10,Bac,Ste,Can,Can Ste,14,0,14
13-Can10BacSte-B10,B10,Bac,Ste,Can,Can Ste,16,0,16
13-Can10BacSte-B10,B10,Bac,Ste,Can,Can Ste,18,0,18
14-Gre10BacSte-B10,B10,Bac,Ste,Gre,Gre Ste,0,0,0
14-Gre10BacSte-B10,B10,Bac,Ste,Gre,Gre Ste,2,0,2
14-Gre10BacSte-B10,B10,Bac,Ste,Gre,Gre Ste,4,0,4
14-Gre10BacSte-B10,B10,Bac,Ste,Gre,Gre Ste,7,0,7
14-Gre10BacSte-B10,B10,Bac,Ste,Gre,Gre Ste,9,0,9
14-Gre10BacSte-B10,B10,Bac,Ste,Gre,Gre Ste,11,0,11
14-Gre10BacSte-B10,B10,Bac,Ste,Gre,Gre Ste,14,0,14
14-Gre10BacSte-B10,B10,Bac,Ste,Gre,Gre Ste,16,0,16
14-Gre10BacSte-B10,B10,Bac,Ste,Gre,Gre Ste,18,0,18
15-Ita10BacSte-B10,B10,Bac,Ste,Ita,Ita Ste,0,0,0
15-Ita10BacSte-B10,B10,Bac,Ste,Ita,Ita Ste,2,1,2
15-Ita10BacSte-B10,B10,Bac,Ste,Ita,Ita Ste,4,1,4
15-Ita10BacSte-B10,B10,Bac,Ste,Ita,Ita Ste,7,1,7
15-Ita10BacSte-B10,B10,Bac,Ste,Ita,Ita Ste,9,1,9
15-Ita10BacSte-B10,B10,Bac,Ste,Ita,Ita Ste,11,1,11
15-Ita10BacSte-B10,B10,Bac,Ste,Ita,Ita Ste,14,1,14
15-Ita10BacSte-B10,B10,Bac,Ste,Ita,Ita Ste,16,1,16
15-Ita10BacSte-B10,B10,Bac,Ste,Ita,Ita Ste,18,1,18
16-Ita10BacNon-B10,B10,Bac,Non,Ita,Ita Non,0,0,0
16-Ita10BacNon-B10,B10,Bac,Non,Ita,Ita Non,2,0,2
16-Ita10BacNon-B10,B10,Bac,Non,Ita,Ita Non,4,0,4
16-Ita10BacNon-B10,B10,Bac,Non,Ita,Ita Non,7,0,7
16-Ita10BacNon-B10,B10,Bac,Non,Ita,Ita Non,9,0,9
16-Ita10BacNon-B10,B10,Bac,Non,Ita,Ita Non,11,0,11
16-Ita10BacNon-B10,B10,Bac,Non,Ita,Ita Non,14,0,14
16-Ita10BacNon-B10,B10,Bac,Non,Ita,Ita Non,16,0,16
16-Ita10BacNon-B10,B10,Bac,Non,Ita,Ita Non,18,0,18
17-Can10BacNon-B10,B10,Bac,Non,Can,Can Non,0,0,0
17-Can10BacNon-B10,B10,Bac,Non,Can,Can Non,2,0,2
17-Can10BacNon-B10,B10,Bac,Non,Can,Can Non,4,0,4
17-Can10BacNon-B10,B10,Bac,Non,Can,Can Non,7,0,7
17-Can10BacNon-B10,B10,Bac,Non,Can,Can Non,9,0,9
17-Can10BacNon-B10,B10,Bac,Non,Can,Can Non,11,0,11
17-Can10BacNon-B10,B10,Bac,Non,Can,Can Non,14,0,14
17-Can10BacNon-B10,B10,Bac,Non,Can,Can Non,16,0,16
17-Can10BacNon-B10,B10,Bac,Non,Can,Can Non,18,0,18
18-Gre10BacNon-B10,B10,Bac,Non,Gre,Gre Non,0,0,0
18-Gre10BacNon-B10,B10,Bac,Non,Gre,Gre Non,2,0,2
18-Gre10BacNon-B10,B10,Bac,Non,Gre,Gre Non,4,1,4
18-Gre10BacNon-B10,B10,Bac,Non,Gre,Gre Non,7,1,7
18-Gre10BacNon-B10,B10,Bac,Non,Gre,Gre Non,9,1,9
18-Gre10BacNon-B10,B10,Bac,Non,Gre,Gre Non,11,1,11
18-Gre10BacNon-B10,B10,Bac,Non,Gre,Gre Non,14,1,14
18-Gre10BacNon-B10,B10,Bac,Non,Gre,Gre Non,16,1,16
18-Gre10BacNon-B10,B10,Bac,Non,Gre,Gre Non,18,1,18
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,Ita Ste,0,0,0
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,Ita Ste,2,0,2
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,Ita Ste,4,0,4
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,Ita Ste,7,0,7
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,Ita Ste,9,0,9
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,Ita Ste,11,0,11
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,Ita Ste,14,0,14
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,Ita Ste,16,0,16
19-Ita10LevSte-B10,B10,Lev,Ste,Ita,Ita Ste,18,0,18
20-Can10LevSte-B10,B10,Lev,Ste,Can,Can Ste,0,0,0
20-Can10LevSte-B10,B10,Lev,Ste,Can,Can Ste,2,0,2
20-Can10LevSte-B10,B10,Lev,Ste,Can,Can Ste,4,0,4
20-Can10LevSte-B10,B10,Lev,Ste,Can,Can Ste,7,0,7
20-Can10LevSte-B10,B10,Lev,Ste,Can,Can Ste,9,0,9
20-Can10LevSte-B10,B10,Lev,Ste,Can,Can Ste,11,0,11
20-Can10LevSte-B10,B10,Lev,Ste,Can,Can Ste,14,0,14
20-Can10LevSte-B10,B10,Lev,Ste,Can,Can Ste,16,0,16
20-Can10LevSte-B10,B10,Lev,Ste,Can,Can Ste,18,0,18
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,Gre Ste,0,0,0
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,Gre Ste,2,0,2
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,Gre Ste,4,0,4
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,Gre Ste,7,0,7
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,Gre Ste,9,0,9
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,Gre Ste,11,0,11
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,Gre Ste,14,0,14
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,Gre Ste,16,0,16
21-Gre10LevSte-B10,B10,Lev,Ste,Gre,Gre Ste,18,0,18
22-Ita10ConSer-B10,B10,Con,Ser,Ita,Ita Ser,0,0,0
22-Ita10ConSer-B10,B10,Con,Ser,Ita,Ita Ser,2,0,2
22-Ita10ConSer-B10,B10,Con,Ser,Ita,Ita Ser,4,1,4
22-Ita10ConSer-B10,B10,Con,Ser,Ita,Ita Ser,7,1,7
22-Ita10ConSer-B10,B10,Con,Ser,Ita,Ita Ser,9,1,9
22-Ita10ConSer-B10,B10,Con,Ser,Ita,Ita Ser,11,1,11
22-Ita10ConSer-B10,B10,Con,Ser,Ita,Ita Ser,14,2,14
22-Ita10ConSer-B10,B10,Con,Ser,Ita,Ita Ser,16,2,16
22-Ita10ConSer-B10,B10,Con,Ser,Ita,Ita Ser,18,2,18
23-Can10ConSer-B10,B10,Con,Ser,Can,Can Ser,0,0,0
23-Can10ConSer-B10,B10,Con,Ser,Can,Can Ser,2,0,2
23-Can10ConSer-B10,B10,Con,Ser,Can,Can Ser,4,0,4
23-Can10ConSer-B10,B10,Con,Ser,Can,Can Ser,7,0,7
23-Can10ConSer-B10,B10,Con,Ser,Can,Can Ser,9,0,9
23-Can10ConSer-B10,B10,Con,Ser,Can,Can Ser,11,0,11
23-Can10ConSer-B10,B10,Con,Ser,Can,Can Ser,14,0,14
23-Can10ConSer-B10,B10,Con,Ser,Can,Can Ser,16,0,16
23-Can10ConSer-B10,B10,Con,Ser,Can,Can Ser,18,0,18
24-Gre10ConSer-B10,B10,Con,Ser,Gre,Gre Ser,0,0,0
24-Gre10ConSer-B10,B10,Con,Ser,Gre,Gre Ser,2,0,2
24-Gre10ConSer-B10,B10,Con,Ser,Gre,Gre Ser,4,0,4
24-Gre10ConSer-B10,B10,Con,Ser,Gre,Gre Ser,7,0,7
24-Gre10ConSer-B10,B10,Con,Ser,Gre,Gre Ser,9,0,9
24-Gre10ConSer-B10,B10,Con,Ser,Gre,Gre Ser,11,0,11
24-Gre10ConSer-B10,B10,Con,Ser,Gre,Gre Ser,14,0,14
24-Gre10ConSer-B10,B10,Con,Ser,Gre,Gre Ser,16,0,16
24-Gre10ConSer-B10,B10,Con,Ser,Gre,Gre Ser,18,0,18
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,Ita Ser,0,0,0
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,Ita Ser,2,0,2
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,Ita Ser,4,1,4
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,Ita Ser,7,1,7
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,Ita Ser,9,1,9
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,Ita Ser,11,1,11
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,Ita Ser,14,1,14
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,Ita Ser,16,2,16
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,Ita Ser,18,2,18
26-Can10BacSer-B10,B10,Bac,Ser,Can,Can Ser,0,0,0
26-Can10BacSer-B10,B10,Bac,Ser,Can,Can Ser,2,1,2
26-Can10BacSer-B10,B10,Bac,Ser,Can,Can Ser,4,1,4
26-Can10BacSer-B10,B10,Bac,Ser,Can,Can Ser,7,2,7
26-Can10BacSer-B10,B10,Bac,Ser,Can,Can Ser,9,2,9
26-Can10BacSer-B10,B10,Bac,Ser,Can,Can Ser,11,2,11
26-Can10BacSer-B10,B10,Bac,Ser,Can,Can Ser,14,2,14
26-Can10BacSer-B10,B10,Bac,Ser,Can,Can Ser,16,2,16
26-Can10BacSer-B10,B10,Bac,Ser,Can,Can Ser,18,2,18
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,Gre Ser,0,0,0
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,Gre Ser,2,0,2
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,Gre Ser,4,0,4
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,Gre Ser,7,0,7
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,Gre Ser,9,0,9
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,Gre Ser,11,0,11
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,Gre Ser,14,0,14
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,Gre Ser,16,0,16
27-Gre10BacSer-B10,B10,Bac,Ser,Gre,Gre Ser,18,0,18
