Identity,Bloc,Trt,Wound,Strain,Initial_Mass,Initial_Number,Initial_Mean,group,Time,Growth_Rate,Times
23-Ita3LevSer-B3,B3,Lev,Ser,Ita,6345,10,634.5,Ser Lev,9,27.799999999999955,9
23-Ita5LevSte-B5,B5,Lev,Ste,Ita,7388,10,738.8,Ste Lev,11,102,11
23-Ita5LevSte-B5,B5,Lev,Ste,Ita,7388,10,738.8,Ste Lev,14,59.9666666666667,14
23-Ita5LevSte-B5,B5,Lev,Ste,Ita,7388,10,738.8,Ste Lev,16,3.272222222222126,16
23-Ita5LevSte-B5,B5,Lev,Ste,Ita,7388,10,738.8,Ste Lev,18,-17.333333333333258,18
23-Ita5LevSte-B5,B5,Lev,Ste,Ita,7388,10,738.8,Ste Lev,2,25.966666666666697,2
23-Ita5LevSte-B5,B5,Lev,Ste,Ita,7388,10,738.8,Ste Lev,4,49.299999999999955,4
23-Ita5LevSte-B5,B5,Lev,Ste,Ita,7388,10,738.8,Ste Lev,7,34.76666666666669,7
23-Ita5LevSte-B5,B5,Lev,Ste,Ita,7388,10,738.8,Ste Lev,9,30.69999999999999,9
24-Can3LevSer-B3,B3,Lev,Ser,Can,5515,10,551.5,Ser Lev,11,98.18055555555554,11
24-Can3LevSer-B3,B3,Lev,Ser,Can,5515,10,551.5,Ser Lev,14,74.91666666666667,14
24-Can3LevSer-B3,B3,Lev,Ser,Can,5515,10,551.5,Ser Lev,16,10.0625,16
24-Can3LevSer-B3,B3,Lev,Ser,Can,5515,10,551.5,Ser Lev,18,-16.6875,18
24-Can3LevSer-B3,B3,Lev,Ser,Can,5515,10,551.5,Ser Lev,2,14.366666666666674,2
24-Can3LevSer-B3,B3,Lev,Ser,Can,5515,10,551.5,Ser Lev,4,38.69999999999999,4
24-Can3LevSer-B3,B3,Lev,Ser,Can,5515,10,551.5,Ser Lev,7,6.740740740740724,7
24-Can3LevSer-B3,B3,Lev,Ser,Can,5515,10,551.5,Ser Lev,9,37.33333333333337,9
24-Can5LevSte-B5,B5,Lev,Ste,Can,4762,10,476.2,Ste Lev,11,64.69999999999999,11
24-Can5LevSte-B5,B5,Lev,Ste,Can,4762,10,476.2,Ste Lev,14,22.099999999999984,14
24-Can5LevSte-B5,B5,Lev,Ste,Can,4762,10,476.2,Ste Lev,16,-1.75,16
24-Can5LevSte-B5,B5,Lev,Ste,Can,4762,10,476.2,Ste Lev,18,-8.299999999999955,18
24-Can5LevSte-B5,B5,Lev,Ste,Can,4762,10,476.2,Ste Lev,2,58.533333333333324,2
24-Can5LevSte-B5,B5,Lev,Ste,Can,4762,10,476.2,Ste Lev,4,65.60000000000002,4
24-Can5LevSte-B5,B5,Lev,Ste,Can,4762,10,476.2,Ste Lev,7,-9.96666666666666,7
24-Can5LevSte-B5,B5,Lev,Ste,Can,4762,10,476.2,Ste Lev,9,111.39999999999998,9
24-Can6ConSer-B6,B6,Con,Ser,Can,4026,10,402.6,Ser Con,11,33.1875,11
24-Can6ConSer-B6,B6,Con,Ser,Can,4026,10,402.6,Ser Con,14,55.625,14
24-Can6ConSer-B6,B6,Con,Ser,Can,4026,10,402.6,Ser Con,16,26,16
24-Can6ConSer-B6,B6,Con,Ser,Can,4026,10,402.6,Ser Con,18,25,18
24-Can6ConSer-B6,B6,Con,Ser,Can,4026,10,402.6,Ser Con,2,9.733333333333329,2
24-Can6ConSer-B6,B6,Con,Ser,Can,4026,10,402.6,Ser Con,4,7.349999999999994,4
24-Can6ConSer-B6,B6,Con,Ser,Can,4026,10,402.6,Ser Con,7,10.766666666666671,7
24-Can6ConSer-B6,B6,Con,Ser,Can,4026,10,402.6,Ser Con,9,88.1625,9
24-Gre10ConSer-B10,B10,Con,Ser,Gre,3890,10,389,Ser Con,11,52.55000000000001,11
24-Gre10ConSer-B10,B10,Con,Ser,Gre,3890,10,389,Ser Con,14,39.90000000000001,14
24-Gre10ConSer-B10,B10,Con,Ser,Gre,3890,10,389,Ser Con,16,24.69999999999999,16
24-Gre10ConSer-B10,B10,Con,Ser,Gre,3890,10,389,Ser Con,18,-1.8999999999999773,18
24-Gre10ConSer-B10,B10,Con,Ser,Gre,3890,10,389,Ser Con,2,15,2
24-Gre10ConSer-B10,B10,Con,Ser,Gre,3890,10,389,Ser Con,4,35.5,4
24-Gre10ConSer-B10,B10,Con,Ser,Gre,3890,10,389,Ser Con,7,20.366666666666674,7
24-Gre10ConSer-B10,B10,Con,Ser,Gre,3890,10,389,Ser Con,9,56.099999999999966,9
24-Gre7ConSer-B7,B7,Con,Ser,Gre,5058,10,505.8,Ser Con,11,7.300000000000011,11
24-Gre7ConSer-B7,B7,Con,Ser,Gre,5058,10,505.8,Ser Con,14,81.89999999999998,14
24-Gre7ConSer-B7,B7,Con,Ser,Gre,5058,10,505.8,Ser Con,16,-19.149999999999977,16
24-Gre7ConSer-B7,B7,Con,Ser,Gre,5058,10,505.8,Ser Con,18,0.44999999999998863,18
24-Gre7ConSer-B7,B7,Con,Ser,Gre,5058,10,505.8,Ser Con,2,21.366666666666656,2
24-Gre7ConSer-B7,B7,Con,Ser,Gre,5058,10,505.8,Ser Con,4,35.75,4
24-Gre7ConSer-B7,B7,Con,Ser,Gre,5058,10,505.8,Ser Con,7,21,7
24-Gre7ConSer-B7,B7,Con,Ser,Gre,5058,10,505.8,Ser Con,9,39.55000000000001,9
24-Gre8ConSte-B8,B8,Con,Ste,Gre,5112,10,511.2,Ste Con,11,71.27777777777777,11
24-Gre8ConSte-B8,B8,Con,Ste,Gre,5112,10,511.2,Ste Con,14,65.2962962962963,14
24-Gre8ConSte-B8,B8,Con,Ste,Gre,5112,10,511.2,Ste Con,16,8.722222222222285,16
24-Gre8ConSte-B8,B8,Con,Ste,Gre,5112,10,511.2,Ste Con,18,-24.83333333333337,18
24-Gre8ConSte-B8,B8,Con,Ste,Gre,5112,10,511.2,Ste Con,2,33.63703703703703,2
24-Gre8ConSte-B8,B8,Con,Ste,Gre,5112,10,511.2,Ste Con,4,67.16666666666669,4
24-Gre8ConSte-B8,B8,Con,Ste,Gre,5112,10,511.2,Ste Con,7,13.629629629629639,7
24-Gre8ConSte-B8,B8,Con,Ste,Gre,5112,10,511.2,Ste Con,9,48.16666666666663,9
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,5221,10,522.1,Ser Bac,11,46.83333333333337,11
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,5221,10,522.1,Ser Bac,14,38.333333333333336,14
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,5221,10,522.1,Ser Bac,16,23.22222222222217,16
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,5221,10,522.1,Ser Bac,18,11.5,18
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,5221,10,522.1,Ser Bac,2,32.67037037037036,2
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,5221,10,522.1,Ser Bac,4,23.111111111111143,4
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,5221,10,522.1,Ser Bac,7,-4.888888888888914,7
24-Ita1BacSer-B1,B1,Bac,Ser,Ita,5221,10,522.1,Ser Bac,9,94.77777777777777,9
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,5436,10,543.6,Ser Bac,11,49.89999999999998,11
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,5436,10,543.6,Ser Bac,14,21.06666666666668,14
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,5436,10,543.6,Ser Bac,16,-15.300000000000011,16
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,5436,10,543.6,Ser Bac,18,33.72222222222217,18
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,5436,10,543.6,Ser Bac,2,15.933333333333318,2
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,5436,10,543.6,Ser Bac,4,37.5,4
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,5436,10,543.6,Ser Bac,7,15.799999999999992,7
24-Ita2BacSer-B2,B2,Bac,Ser,Ita,5436,10,543.6,Ser Bac,9,66.90000000000003,9
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,5729,10,572.9,Ser Bac,11,92.75,11
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,5729,10,572.9,Ser Bac,14,18.416666666666668,14
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,5729,10,572.9,Ser Bac,16,70.55357142857144,16
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,5729,10,572.9,Ser Bac,18,-7.261904761904816,18
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,5729,10,572.9,Ser Bac,2,4,2
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,5729,10,572.9,Ser Bac,4,-10.699999999999989,4
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,5729,10,572.9,Ser Bac,7,43.72222222222221,7
24-Ita4BacSer-B4,B4,Bac,Ser,Ita,5729,10,572.9,Ser Bac,9,2.6666666666666856,9
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,5106,10,510.6,Ste Lev,11,46.64999999999998,11
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,5106,10,510.6,Ste Lev,14,75.13333333333337,14
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,5106,10,510.6,Ste Lev,16,25.699999999999932,16
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,5106,10,510.6,Ste Lev,18,51.42222222222222,18
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,5106,10,510.6,Ste Lev,2,33.866666666666674,2
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,5106,10,510.6,Ste Lev,4,59.849999999999966,4
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,5106,10,510.6,Ste Lev,7,32.60000000000002,7
24-Ita9LevSte-B9,B9,Lev,Ste,Ita,5106,10,510.6,Ste Lev,9,27.899999999999977,9
25-Can1BacNon-B1,B1,Bac,Non,Can,4864,10,486.4,Non Bac,11,30.05000000000001,11
25-Can1BacNon-B1,B1,Bac,Non,Can,4864,10,486.4,Non Bac,14,76.98518518518522,14
25-Can1BacNon-B1,B1,Bac,Non,Can,4864,10,486.4,Non Bac,16,-3.7222222222222854,16
25-Can1BacNon-B1,B1,Bac,Non,Can,4864,10,486.4,Non Bac,18,14.166666666666629,18
25-Can1BacNon-B1,B1,Bac,Non,Can,4864,10,486.4,Non Bac,2,31.76666666666669,2
25-Can1BacNon-B1,B1,Bac,Non,Can,4864,10,486.4,Non Bac,4,87.34999999999997,4
25-Can1BacNon-B1,B1,Bac,Non,Can,4864,10,486.4,Non Bac,7,21.833333333333332,7
25-Can1BacNon-B1,B1,Bac,Non,Can,4864,10,486.4,Non Bac,9,38.30000000000001,9
25-Gre6LevNon-B6,B6,Lev,Non,Gre,6073,10,607.3,Non Lev,11,52.44999999999999,11
25-Gre6LevNon-B6,B6,Lev,Non,Gre,6073,10,607.3,Non Lev,14,131.33333333333334,14
25-Gre6LevNon-B6,B6,Lev,Non,Gre,6073,10,607.3,Non Lev,16,-7.699999999999932,16
25-Gre6LevNon-B6,B6,Lev,Non,Gre,6073,10,607.3,Non Lev,18,-11.700000000000045,18
25-Gre6LevNon-B6,B6,Lev,Non,Gre,6073,10,607.3,Non Lev,2,23.400000000000016,2
25-Gre6LevNon-B6,B6,Lev,Non,Gre,6073,10,607.3,Non Lev,4,71.19999999999999,4
25-Gre6LevNon-B6,B6,Lev,Non,Gre,6073,10,607.3,Non Lev,7,43.03333333333334,7
25-Gre6LevNon-B6,B6,Lev,Non,Gre,6073,10,607.3,Non Lev,9,15.199999999999989,9
25-Gre8LevNon-B8,B8,Lev,Non,Gre,5562,10,556.2,Non Lev,11,57.69999999999999,11
25-Gre8LevNon-B8,B8,Lev,Non,Gre,5562,10,556.2,Non Lev,14,65.16666666666667,14
25-Gre8LevNon-B8,B8,Lev,Non,Gre,5562,10,556.2,Non Lev,16,9,16
25-Gre8LevNon-B8,B8,Lev,Non,Gre,5562,10,556.2,Non Lev,18,-20.8125,18
25-Gre8LevNon-B8,B8,Lev,Non,Gre,5562,10,556.2,Non Lev,2,21.23333333333331,2
25-Gre8LevNon-B8,B8,Lev,Non,Gre,5562,10,556.2,Non Lev,4,21.850000000000023,4
25-Gre8LevNon-B8,B8,Lev,Non,Gre,5562,10,556.2,Non Lev,7,73.59999999999998,7
25-Gre8LevNon-B8,B8,Lev,Non,Gre,5562,10,556.2,Non Lev,9,41.35000000000002,9
25-Gre9ConNon-B9,B9,Con,Non,Gre,4693,10,469.3,Non Con,11,16.69999999999999,11
25-Gre9ConNon-B9,B9,Con,Non,Gre,4693,10,469.3,Non Con,14,86.56666666666665,14
25-Gre9ConNon-B9,B9,Con,Non,Gre,4693,10,469.3,Non Con,16,26.450000000000045,16
25-Gre9ConNon-B9,B9,Con,Non,Gre,4693,10,469.3,Non Con,18,0.5499999999999545,18
25-Gre9ConNon-B9,B9,Con,Non,Gre,4693,10,469.3,Non Con,2,41.6,2
25-Gre9ConNon-B9,B9,Con,Non,Gre,4693,10,469.3,Non Con,4,33.55000000000001,4
25-Gre9ConNon-B9,B9,Con,Non,Gre,4693,10,469.3,Non Con,7,28.033333333333303,7
25-Gre9ConNon-B9,B9,Con,Non,Gre,4693,10,469.3,Non Con,9,79.20000000000005,9
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,3703,10,370.3,Ser Bac,11,57.94444444444446,11
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,3703,10,370.3,Ser Bac,14,19.77777777777779,14
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,3703,10,370.3,Ser Bac,16,23.770833333333314,16
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,3703,10,370.3,Ser Bac,18,10.6875,18
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,3703,10,370.3,Ser Bac,2,11.799999999999992,2
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,3703,10,370.3,Ser Bac,4,24.594444444444463,4
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,3703,10,370.3,Ser Bac,7,15.444444444444438,7
25-Ita10BacSer-B10,B10,Bac,Ser,Ita,3703,10,370.3,Ser Bac,9,22.44444444444443,9
25-Ita2BacNon-B2,B2,Bac,Non,Ita,4981,10,498.1,Non Bac,11,30.69999999999999,11
25-Ita2BacNon-B2,B2,Bac,Non,Ita,4981,10,498.1,Non Bac,14,64.39999999999998,14
25-Ita2BacNon-B2,B2,Bac,Non,Ita,4981,10,498.1,Non Bac,16,38.950000000000045,16
25-Ita2BacNon-B2,B2,Bac,Non,Ita,4981,10,498.1,Non Bac,18,21.199999999999932,18
25-Ita2BacNon-B2,B2,Bac,Non,Ita,4981,10,498.1,Non Bac,2,15,2
25-Ita2BacNon-B2,B2,Bac,Non,Ita,4981,10,498.1,Non Bac,4,43.69999999999999,4
25-Ita2BacNon-B2,B2,Bac,Non,Ita,4981,10,498.1,Non Bac,7,39.23333333333335,7
25-Ita2BacNon-B2,B2,Bac,Non,Ita,4981,10,498.1,Non Bac,9,76.25,9
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,6006,10,600.6,Ste Bac,11,78.24999999999994,11
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,6006,10,600.6,Ste Bac,14,76.26666666666672,14
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,6006,10,600.6,Ste Bac,16,15.049999999999955,16
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,6006,10,600.6,Ste Bac,18,-4.25,18
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,6006,10,600.6,Ste Bac,2,4.466666666666659,2
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,6006,10,600.6,Ste Bac,4,64.75,4
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,6006,10,600.6,Ste Bac,7,44.26666666666665,7
25-Ita3BacSte-B3,B3,Bac,Ste,Ita,6006,10,600.6,Ste Bac,9,51.900000000000034,9
25-Ita4ConNon-B4,B4,Con,Non,Ita,6412,10,641.2,Non Con,11,37.65000000000009,11
25-Ita4ConNon-B4,B4,Con,Non,Ita,6412,10,641.2,Non Con,14,86.23333333333328,14
25-Ita4ConNon-B4,B4,Con,Non,Ita,6412,10,641.2,Non Con,16,7.172222222222217,16
25-Ita4ConNon-B4,B4,Con,Non,Ita,6412,10,641.2,Non Con,18,-31.055555555555543,18
25-Ita4ConNon-B4,B4,Con,Non,Ita,6412,10,641.2,Non Con,2,40.133333333333326,2
25-Ita4ConNon-B4,B4,Con,Non,Ita,6412,10,641.2,Non Con,4,25.149999999999977,4
25-Ita4ConNon-B4,B4,Con,Non,Ita,6412,10,641.2,Non Con,7,70.60000000000002,7
25-Ita4ConNon-B4,B4,Con,Non,Ita,6412,10,641.2,Non Con,9,14.199999999999932,9
25-Ita5ConSer-B5,B5,Con,Ser,Ita,6496,10,649.6,Ser Con,11,64.80555555555554,11
25-Ita5ConSer-B5,B5,Con,Ser,Ita,6496,10,649.6,Ser Con,14,14.481481481481524,14
25-Ita5ConSer-B5,B5,Con,Ser,Ita,6496,10,649.6,Ser Con,16,67.11111111111109,16
25-Ita5ConSer-B5,B5,Con,Ser,Ita,6496,10,649.6,Ser Con,18,24.22222222222217,18
25-Ita5ConSer-B5,B5,Con,Ser,Ita,6496,10,649.6,Ser Con,2,18.099999999999984,2
25-Ita5ConSer-B5,B5,Con,Ser,Ita,6496,10,649.6,Ser Con,4,50.44999999999999,4
25-Ita5ConSer-B5,B5,Con,Ser,Ita,6496,10,649.6,Ser Con,7,0.8000000000000304,7
25-Ita5ConSer-B5,B5,Con,Ser,Ita,6496,10,649.6,Ser Con,9,105.14999999999998,9
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,6491,10,649.1,Ser Lev,11,45.5625,11
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,6491,10,649.1,Ser Lev,14,14.375,14
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,6491,10,649.1,Ser Lev,16,-10.85714285714289,16
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,6491,10,649.1,Ser Lev,18,-5.059523809523739,18
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,6491,10,649.1,Ser Lev,2,24.466666666666658,2
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,6491,10,649.1,Ser Lev,4,58.916666666666686,4
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,6491,10,649.1,Ser Lev,7,-21.259259259259277,7
25-Ita7LevSer-B7,B7,Lev,Ser,Ita,6491,10,649.1,Ser Lev,9,127.59722222222223,9
26-Can10BacSer-B10,B10,Bac,Ser,Can,4580,10,458,Ser Bac,11,50.625,11
26-Can10BacSer-B10,B10,Bac,Ser,Can,4580,10,458,Ser Bac,14,8.916666666666666,14
26-Can10BacSer-B10,B10,Bac,Ser,Can,4580,10,458,Ser Bac,16,3,16
26-Can10BacSer-B10,B10,Bac,Ser,Can,4580,10,458,Ser Bac,18,-1.5,18
26-Can10BacSer-B10,B10,Bac,Ser,Can,4580,10,458,Ser Bac,2,10.111111111111105,2
26-Can10BacSer-B10,B10,Bac,Ser,Can,4580,10,458,Ser Bac,4,38.50000000000003,4
26-Can10BacSer-B10,B10,Bac,Ser,Can,4580,10,458,Ser Bac,7,0.8055555555555429,7
26-Can10BacSer-B10,B10,Bac,Ser,Can,4580,10,458,Ser Bac,9,17.1875,9
26-Can5ConSer-B5,B5,Con,Ser,Can,4256,10,425.6,Ser Con,11,34.10714285714283,11
26-Can5ConSer-B5,B5,Con,Ser,Can,4256,10,425.6,Ser Con,14,13,14
26-Can5ConSer-B5,B5,Con,Ser,Can,4256,10,425.6,Ser Con,16,6.850000000000023,16
26-Can5ConSer-B5,B5,Con,Ser,Can,4256,10,425.6,Ser Con,18,81.89999999999998,18
26-Can5ConSer-B5,B5,Con,Ser,Can,4256,10,425.6,Ser Con,2,-6.829629629629646,2
26-Can5ConSer-B5,B5,Con,Ser,Can,4256,10,425.6,Ser Con,4,-6.698412698412682,4
26-Can5ConSer-B5,B5,Con,Ser,Can,4256,10,425.6,Ser Con,7,32.904761904761905,7
26-Can5ConSer-B5,B5,Con,Ser,Can,4256,10,425.6,Ser Con,9,38.428571428571445,9
26-Can7LevSer-B7,B7,Lev,Ser,Can,4803,10,480.3,Ser Lev,11,28.8125,11
26-Can7LevSer-B7,B7,Lev,Ser,Can,4803,10,480.3,Ser Lev,14,41.458333333333336,14
26-Can7LevSer-B7,B7,Lev,Ser,Can,4803,10,480.3,Ser Lev,16,-19.25,16
26-Can7LevSer-B7,B7,Lev,Ser,Can,4803,10,480.3,Ser Lev,18,27.517857142857167,18
26-Can7LevSer-B7,B7,Lev,Ser,Can,4803,10,480.3,Ser Lev,2,9.788888888888891,2
26-Can7LevSer-B7,B7,Lev,Ser,Can,4803,10,480.3,Ser Lev,4,34.111111111111114,4
26-Can7LevSer-B7,B7,Lev,Ser,Can,4803,10,480.3,Ser Lev,7,-6.037037037037028,7
26-Can7LevSer-B7,B7,Lev,Ser,Can,4803,10,480.3,Ser Lev,9,34.986111111111086,9
26-Gre1BacNon-B1,B1,Bac,Non,Gre,6545,10,654.5,Non Bac,11,43.700000000000045,11
26-Gre1BacNon-B1,B1,Bac,Non,Gre,6545,10,654.5,Non Bac,14,62.799999999999955,14
26-Gre1BacNon-B1,B1,Bac,Non,Gre,6545,10,654.5,Non Bac,16,1.238888888888937,16
26-Gre1BacNon-B1,B1,Bac,Non,Gre,6545,10,654.5,Non Bac,18,4.423611111111086,18
26-Gre1BacNon-B1,B1,Bac,Non,Gre,6545,10,654.5,Non Bac,2,48.20000000000001,2
26-Gre1BacNon-B1,B1,Bac,Non,Gre,6545,10,654.5,Non Bac,4,45.39999999999998,4
26-Gre1BacNon-B1,B1,Bac,Non,Gre,6545,10,654.5,Non Bac,7,58.16666666666671,7
26-Gre1BacNon-B1,B1,Bac,Non,Gre,6545,10,654.5,Non Bac,9,41.049999999999955,9
26-Gre2BacNon-B2,B2,Bac,Non,Gre,5945,10,594.5,Non Bac,11,98.25,11
26-Gre2BacNon-B2,B2,Bac,Non,Gre,5945,10,594.5,Non Bac,14,52.63333333333336,14
26-Gre2BacNon-B2,B2,Bac,Non,Gre,5945,10,594.5,Non Bac,16,0.4499999999999318,16
26-Gre2BacNon-B2,B2,Bac,Non,Gre,5945,10,594.5,Non Bac,18,-3.6499999999999773,18
26-Gre2BacNon-B2,B2,Bac,Non,Gre,5945,10,594.5,Non Bac,2,67.40000000000002,2
26-Gre2BacNon-B2,B2,Bac,Non,Gre,5945,10,594.5,Non Bac,4,61.44999999999999,4
26-Gre2BacNon-B2,B2,Bac,Non,Gre,5945,10,594.5,Non Bac,7,7.366666666666674,7
26-Gre2BacNon-B2,B2,Bac,Non,Gre,5945,10,594.5,Non Bac,9,39.299999999999955,9
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,6039,10,603.9,Ste Bac,11,54.549999999999955,11
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,6039,10,603.9,Ste Bac,14,71.63333333333337,14
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,6039,10,603.9,Ste Bac,16,3.25,16
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,6039,10,603.9,Ste Bac,18,55.344444444444434,18
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,6039,10,603.9,Ste Bac,2,34.566666666666684,2
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,6039,10,603.9,Ste Bac,4,48.099999999999966,4
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,6039,10,603.9,Ste Bac,7,20.900000000000016,7
26-Gre3BacSte-B3,B3,Bac,Ste,Gre,6039,10,603.9,Ste Bac,9,43.60000000000002,9
26-Gre4ConNon-B4,B4,Con,Non,Gre,4433,9,492.55555555555554,Non Con,11,47.05000000000001,11
26-Gre4ConNon-B4,B4,Con,Non,Gre,4433,9,492.55555555555554,Non Con,14,71.56666666666668,14
26-Gre4ConNon-B4,B4,Con,Non,Gre,4433,9,492.55555555555554,Non Con,16,28.149999999999977,16
26-Gre4ConNon-B4,B4,Con,Non,Gre,4433,9,492.55555555555554,Non Con,18,2.8999999999999773,18
26-Gre4ConNon-B4,B4,Con,Non,Gre,4433,9,492.55555555555554,Non Con,2,50.78148148148148,2
26-Gre4ConNon-B4,B4,Con,Non,Gre,4433,9,492.55555555555554,Non Con,4,42.5,4
26-Gre4ConNon-B4,B4,Con,Non,Gre,4433,9,492.55555555555554,Non Con,7,20.26666666666669,7
26-Gre4ConNon-B4,B4,Con,Non,Gre,4433,9,492.55555555555554,Non Con,9,63.69999999999999,9
26-Ita6LevNon-B6,B6,Lev,Non,Ita,5659,9,628.7777777777778,Non Lev,11,57.049999999999955,11
26-Ita6LevNon-B6,B6,Lev,Non,Ita,5659,9,628.7777777777778,Non Lev,14,76.9666666666667,14
26-Ita6LevNon-B6,B6,Lev,Non,Ita,5659,9,628.7777777777778,Non Lev,16,-2.7000000000000455,16
26-Ita6LevNon-B6,B6,Lev,Non,Ita,5659,9,628.7777777777778,Non Lev,18,-17.699999999999932,18
26-Ita6LevNon-B6,B6,Lev,Non,Ita,5659,9,628.7777777777778,Non Lev,2,27.87407407407405,2
26-Ita6LevNon-B6,B6,Lev,Non,Ita,5659,9,628.7777777777778,Non Lev,4,49.44999999999999,4
26-Ita6LevNon-B6,B6,Lev,Non,Ita,5659,9,628.7777777777778,Non Lev,7,13.333333333333334,7
26-Ita6LevNon-B6,B6,Lev,Non,Ita,5659,9,628.7777777777778,Non Lev,9,82.10000000000002,9
26-Ita8LevNon-B8,B8,Lev,Non,Ita,5588,10,558.8,Non Lev,11,46.94999999999999,11
26-Ita8LevNon-B8,B8,Lev,Non,Ita,5588,10,558.8,Non Lev,14,57.700000000000045,14
26-Ita8LevNon-B8,B8,Lev,Non,Ita,5588,10,558.8,Non Lev,16,-5.350000000000023,16
26-Ita8LevNon-B8,B8,Lev,Non,Ita,5588,10,558.8,Non Lev,18,3.9833333333333485,18
26-Ita8LevNon-B8,B8,Lev,Non,Ita,5588,10,558.8,Non Lev,2,40.40000000000001,2
26-Ita8LevNon-B8,B8,Lev,Non,Ita,5588,10,558.8,Non Lev,4,43.94999999999999,4
26-Ita8LevNon-B8,B8,Lev,Non,Ita,5588,10,558.8,Non Lev,7,19.900000000000016,7
26-Ita8LevNon-B8,B8,Lev,Non,Ita,5588,10,558.8,Non Lev,9,87.39999999999998,9
26-Ita9ConNon-B9,B9,Con,Non,Ita,5687,10,568.7,Non Con,11,36.85000000000002,11
26-Ita9ConNon-B9,B9,Con,Non,Ita,5687,10,568.7,Non Con,14,50.59999999999999,14
26-Ita9ConNon-B9,B9,Con,Non,Ita,5687,10,568.7,Non Con,16,10.899999999999977,16
26-Ita9ConNon-B9,B9,Con,Non,Ita,5687,10,568.7,Non Con,18,-3.0499999999999545,18
26-Ita9ConNon-B9,B9,Con,Non,Ita,5687,10,568.7,Non Con,2,43.26666666666665,2
26-Ita9ConNon-B9,B9,Con,Non,Ita,5687,10,568.7,Non Con,4,40.89999999999998,4
26-Ita9ConNon-B9,B9,Con,Non,Ita,5687,10,568.7,Non Con,7,37.80000000000003,7
26-Ita9ConNon-B9,B9,Con,Non,Ita,5687,10,568.7,Non Con,9,87.54999999999995,9
27-Can2BacNon-B2,B2,Bac,Non,Can,4402,10,440.2,Non Bac,11,88.35000000000002,11
27-Can2BacNon-B2,B2,Bac,Non,Can,4402,10,440.2,Non Bac,14,50,14
27-Can2BacNon-B2,B2,Bac,Non,Can,4402,10,440.2,Non Bac,16,-5.5499999999999545,16
27-Can2BacNon-B2,B2,Bac,Non,Can,4402,10,440.2,Non Bac,18,4.7999999999999545,18
27-Can2BacNon-B2,B2,Bac,Non,Can,4402,10,440.2,Non Bac,2,48.13333333333335,2
