"","Identity","Bloc","Trt","Wound","Strain","Initial_Mass","Initial_Number","Initial_Mean","group","Time","Growth_Rate","Times"
"232","11-Ita6BacSte-B6","B6","Bac","Ste","Ita",4783,10,478.3,"Ste Bac",9,93.75,"9"
"233","11-Ita8BacSer-B8","B8","Bac","Ser","Ita",4644,10,464.4,"Ser Bac",11,52,"11"
"234","11-Ita8BacSer-B8","B8","Bac","Ser","Ita",4644,10,464.4,"Ser Bac",14,42.2592592592593,"14"
"235","11-Ita8BacSer-B8","B8","Bac","Ser","Ita",4644,10,464.4,"Ser Bac",16,52.625,"16"
"236","11-Ita8BacSer-B8","B8","Bac","Ser","Ita",4644,10,464.4,"Ser Bac",18,17.625,"18"
"237","11-Ita8BacSer-B8","B8","Bac","Ser","Ita",4644,10,464.4,"Ser Bac",2,43.7925925925926,"2"
"238","11-Ita8BacSer-B8","B8","Bac","Ser","Ita",4644,10,464.4,"Ser Bac",4,30.1666666666666,"4"
"239","11-Ita8BacSer-B8","B8","Bac","Ser","Ita",4644,10,464.4,"Ser Bac",7,7.18518518518518,"7"
"240","11-Ita8BacSer-B8","B8","Bac","Ser","Ita",4644,10,464.4,"Ser Bac",9,52.2777777777778,"9"
"241","12-Can1ConNon-B1","B1","Con","Non","Can",5328,10,532.8,"Non Con",11,36,"11"
"242","12-Can1ConNon-B1","B1","Con","Non","Can",5328,10,532.8,"Non Con",14,41.5,"14"
"243","12-Can1ConNon-B1","B1","Con","Non","Can",5328,10,532.8,"Non Con",16,34.1,"16"
"244","12-Can1ConNon-B1","B1","Con","Non","Can",5328,10,532.8,"Non Con",18,37.4055555555556,"18"
"245","12-Can1ConNon-B1","B1","Con","Non","Can",5328,10,532.8,"Non Con",2,31.1,"2"
"246","12-Can1ConNon-B1","B1","Con","Non","Can",5328,10,532.8,"Non Con",4,67.75,"4"
"247","12-Can1ConNon-B1","B1","Con","Non","Can",5328,10,532.8,"Non Con",7,18.4666666666667,"7"
"248","12-Can1ConNon-B1","B1","Con","Non","Can",5328,10,532.8,"Non Con",9,53.3,"9"
"249","12-Can3BacSer-B3","B3","Bac","Ser","Can",4748,10,474.8,"Ser Bac",11,18.55,"11"
"250","12-Can3BacSer-B3","B3","Bac","Ser","Can",4748,10,474.8,"Ser Bac",14,70.5666666666666,"14"
"251","12-Can3BacSer-B3","B3","Bac","Ser","Can",4748,10,474.8,"Ser Bac",16,34.5500000000001,"16"
"252","12-Can3BacSer-B3","B3","Bac","Ser","Can",4748,10,474.8,"Ser Bac",18,-21.5055555555556,"18"
"253","12-Can3BacSer-B3","B3","Bac","Ser","Can",4748,10,474.8,"Ser Bac",2,27.8333333333333,"2"
"254","12-Can3BacSer-B3","B3","Bac","Ser","Can",4748,10,474.8,"Ser Bac",4,14.55,"4"
"255","12-Can3BacSer-B3","B3","Bac","Ser","Can",4748,10,474.8,"Ser Bac",7,28.8666666666667,"7"
"256","12-Can3BacSer-B3","B3","Bac","Ser","Can",4748,10,474.8,"Ser Bac",9,34.5,"9"
"257","12-Can5ConSte-B5","B5","Con","Ste","Can",4157,10,415.7,"Ste Con",11,59.25,"11"
"258","12-Can5ConSte-B5","B5","Con","Ste","Can",4157,10,415.7,"Ste Con",14,47.2666666666667,"14"
"259","12-Can5ConSte-B5","B5","Con","Ste","Can",4157,10,415.7,"Ste Con",16,35.15,"16"
"260","12-Can5ConSte-B5","B5","Con","Ste","Can",4157,10,415.7,"Ste Con",18,-0.899999999999977,"18"
"261","12-Can5ConSte-B5","B5","Con","Ste","Can",4157,10,415.7,"Ste Con",2,11.3,"2"
"262","12-Can5ConSte-B5","B5","Con","Ste","Can",4157,10,415.7,"Ste Con",4,39.55,"4"
"263","12-Can5ConSte-B5","B5","Con","Ste","Can",4157,10,415.7,"Ste Con",7,43.8,"7"
"264","12-Can5ConSte-B5","B5","Con","Ste","Can",4157,10,415.7,"Ste Con",9,29.3,"9"
"265","12-Can8BacSer-B8","B8","Bac","Ser","Can",4973,10,497.3,"Ser Bac",11,49,"11"
"266","12-Can8BacSer-B8","B8","Bac","Ser","Can",4973,10,497.3,"Ser Bac",14,17.5333333333333,"14"
"267","12-Can8BacSer-B8","B8","Bac","Ser","Can",4973,10,497.3,"Ser Bac",16,61.6222222222222,"16"
"268","12-Can8BacSer-B8","B8","Bac","Ser","Can",4973,10,497.3,"Ser Bac",18,-7.55555555555554,"18"
"269","12-Can8BacSer-B8","B8","Bac","Ser","Can",4973,10,497.3,"Ser Bac",2,23.6666666666666,"2"
"270","12-Can8BacSer-B8","B8","Bac","Ser","Can",4973,10,497.3,"Ser Bac",4,33.8,"4"
"271","12-Can8BacSer-B8","B8","Bac","Ser","Can",4973,10,497.3,"Ser Bac",7,0.433333333333356,"7"
"272","12-Can8BacSer-B8","B8","Bac","Ser","Can",4973,10,497.3,"Ser Bac",9,29.2,"9"
"273","12-Can9BacNon-B9","B9","Bac","Non","Can",4479,10,447.9,"Non Bac",11,52.05,"11"
"274","12-Can9BacNon-B9","B9","Bac","Non","Can",4479,10,447.9,"Non Bac",14,48.9666666666666,"14"
"275","12-Can9BacNon-B9","B9","Bac","Non","Can",4479,10,447.9,"Non Bac",16,9.45000000000005,"16"
"276","12-Can9BacNon-B9","B9","Bac","Non","Can",4479,10,447.9,"Non Bac",18,16.5,"18"
"277","12-Can9BacNon-B9","B9","Bac","Non","Can",4479,10,447.9,"Non Bac",2,33.2666666666667,"2"
"278","12-Can9BacNon-B9","B9","Bac","Non","Can",4479,10,447.9,"Non Bac",4,74.5,"4"
"279","12-Can9BacNon-B9","B9","Bac","Non","Can",4479,10,447.9,"Non Bac",7,13.2666666666667,"7"
"280","12-Can9BacNon-B9","B9","Bac","Non","Can",4479,10,447.9,"Non Bac",9,92.8,"9"
"281","12-Gre10ConNon-B10","B10","Con","Non","Gre",4135,10,413.5,"Non Con",11,90.85,"11"
"282","12-Gre10ConNon-B10","B10","Con","Non","Gre",4135,10,413.5,"Non Con",14,58.7333333333333,"14"
"283","12-Gre10ConNon-B10","B10","Con","Non","Gre",4135,10,413.5,"Non Con",16,-1.70000000000005,"16"
"284","12-Gre10ConNon-B10","B10","Con","Non","Gre",4135,10,413.5,"Non Con",18,5.35000000000002,"18"
"285","12-Gre10ConNon-B10","B10","Con","Non","Gre",4135,10,413.5,"Non Con",2,58.0666666666667,"2"
"286","12-Gre10ConNon-B10","B10","Con","Non","Gre",4135,10,413.5,"Non Con",4,80.2,"4"
"287","12-Gre10ConNon-B10","B10","Con","Non","Gre",4135,10,413.5,"Non Con",7,10.7666666666667,"7"
"288","12-Gre10ConNon-B10","B10","Con","Non","Gre",4135,10,413.5,"Non Con",9,49.3,"9"
"289","12-Gre6BacSte-B6","B6","Bac","Ste","Gre",6499,10,649.9,"Ste Bac",11,53.9499999999999,"11"
"290","12-Gre6BacSte-B6","B6","Bac","Ste","Gre",6499,10,649.9,"Ste Bac",14,103.5,"14"
"291","12-Gre6BacSte-B6","B6","Bac","Ste","Gre",6499,10,649.9,"Ste Bac",16,52.8777777777779,"16"
"292","12-Gre6BacSte-B6","B6","Bac","Ste","Gre",6499,10,649.9,"Ste Bac",18,-33.6111111111112,"18"
"293","12-Gre6BacSte-B6","B6","Bac","Ste","Gre",6499,10,649.9,"Ste Bac",2,44.4666666666667,"2"
"294","12-Gre6BacSte-B6","B6","Bac","Ste","Gre",6499,10,649.9,"Ste Bac",4,89.1,"4"
"295","12-Gre6BacSte-B6","B6","Bac","Ste","Gre",6499,10,649.9,"Ste Bac",7,32.2666666666667,"7"
"296","12-Gre6BacSte-B6","B6","Bac","Ste","Gre",6499,10,649.9,"Ste Bac",9,30.5500000000001,"9"
"297","12-Gre7LevSte-B7","B7","Lev","Ste","Gre",4832,10,483.2,"Ste Lev",11,31.65,"11"
"298","12-Gre7LevSte-B7","B7","Lev","Ste","Gre",4832,10,483.2,"Ste Lev",14,60.0333333333333,"14"
"299","12-Gre7LevSte-B7","B7","Lev","Ste","Gre",4832,10,483.2,"Ste Lev",16,19.1,"16"
"300","12-Gre7LevSte-B7","B7","Lev","Ste","Gre",4832,10,483.2,"Ste Lev",18,61.1055555555555,"18"
"301","12-Gre7LevSte-B7","B7","Lev","Ste","Gre",4832,10,483.2,"Ste Lev",2,26.3,"2"
"302","12-Gre7LevSte-B7","B7","Lev","Ste","Gre",4832,10,483.2,"Ste Lev",4,28.15,"4"
"303","12-Gre7LevSte-B7","B7","Lev","Ste","Gre",4832,10,483.2,"Ste Lev",7,31.2333333333333,"7"
"304","12-Gre7LevSte-B7","B7","Lev","Ste","Gre",4832,10,483.2,"Ste Lev",9,34.1,"9"
"305","12-Ita2LevSer-B2","B2","Lev","Ser","Ita",7033,10,703.3,"Ser Lev",11,60.0000000000001,"11"
"306","12-Ita2LevSer-B2","B2","Lev","Ser","Ita",7033,10,703.3,"Ser Lev",14,41.7407407407407,"14"
"307","12-Ita2LevSer-B2","B2","Lev","Ser","Ita",7033,10,703.3,"Ser Lev",16,-32.9513888888889,"16"
"308","12-Ita2LevSer-B2","B2","Lev","Ser","Ita",7033,10,703.3,"Ser Lev",18,-16.875,"18"
"309","12-Ita2LevSer-B2","B2","Lev","Ser","Ita",7033,10,703.3,"Ser Lev",2,18.5333333333333,"2"
"310","12-Ita2LevSer-B2","B2","Lev","Ser","Ita",7033,10,703.3,"Ser Lev",4,48,"4"
"311","12-Ita2LevSer-B2","B2","Lev","Ser","Ita",7033,10,703.3,"Ser Lev",7,18.5666666666667,"7"
"312","12-Ita2LevSer-B2","B2","Lev","Ser","Ita",7033,10,703.3,"Ser Lev",9,29.9777777777778,"9"
"313","12-Ita4LevSte-B4","B4","Lev","Ste","Ita",5998,10,599.8,"Ste Lev",11,30.35,"11"
"314","12-Ita4LevSte-B4","B4","Lev","Ste","Ita",5998,10,599.8,"Ste Lev",14,62.4,"14"
"315","12-Ita4LevSte-B4","B4","Lev","Ste","Ita",5998,10,599.8,"Ste Lev",16,-2.17222222222222,"16"
"316","12-Ita4LevSte-B4","B4","Lev","Ste","Ita",5998,10,599.8,"Ste Lev",18,-18.7777777777778,"18"
"317","12-Ita4LevSte-B4","B4","Lev","Ste","Ita",5998,10,599.8,"Ste Lev",2,51.1666666666667,"2"
"318","12-Ita4LevSte-B4","B4","Lev","Ste","Ita",5998,10,599.8,"Ste Lev",4,45.25,"4"
"319","12-Ita4LevSte-B4","B4","Lev","Ste","Ita",5998,10,599.8,"Ste Lev",7,19.5666666666667,"7"
"320","12-Ita4LevSte-B4","B4","Lev","Ste","Ita",5998,10,599.8,"Ste Lev",9,45.75,"9"
"321","13-Can10BacSte-B10","B10","Bac","Ste","Can",3963,10,396.3,"Ste Bac",11,77,"11"
"322","13-Can10BacSte-B10","B10","Bac","Ste","Can",3963,10,396.3,"Ste Bac",14,12.3333333333333,"14"
"323","13-Can10BacSte-B10","B10","Bac","Ste","Can",3963,10,396.3,"Ste Bac",16,-5,"16"
"324","13-Can10BacSte-B10","B10","Bac","Ste","Can",3963,10,396.3,"Ste Bac",18,6,"18"
"325","13-Can10BacSte-B10","B10","Bac","Ste","Can",3963,10,396.3,"Ste Bac",2,42.7333333333333,"2"
"326","13-Can10BacSte-B10","B10","Bac","Ste","Can",3963,10,396.3,"Ste Bac",4,43.4,"4"
"327","13-Can10BacSte-B10","B10","Bac","Ste","Can",3963,10,396.3,"Ste Bac",7,2.56666666666668,"7"
"328","13-Can10BacSte-B10","B10","Bac","Ste","Can",3963,10,396.3,"Ste Bac",9,54.8,"9"
"329","13-Can4ConSte-B4","B4","Con","Ste","Can",4718,10,471.8,"Ste Con",11,37.45,"11"
"330","13-Can4ConSte-B4","B4","Con","Ste","Can",4718,10,471.8,"Ste Con",14,79.7666666666667,"14"
"331","13-Can4ConSte-B4","B4","Con","Ste","Can",4718,10,471.8,"Ste Con",16,14.3000000000001,"16"
"332","13-Can4ConSte-B4","B4","Con","Ste","Can",4718,10,471.8,"Ste Con",18,-26.45,"18"
"333","13-Can4ConSte-B4","B4","Con","Ste","Can",4718,10,471.8,"Ste Con",2,36.5666666666667,"2"
"334","13-Can4ConSte-B4","B4","Con","Ste","Can",4718,10,471.8,"Ste Con",4,55.9,"4"
"335","13-Can4ConSte-B4","B4","Con","Ste","Can",4718,10,471.8,"Ste Con",7,34.7666666666667,"7"
"336","13-Can4ConSte-B4","B4","Con","Ste","Can",4718,10,471.8,"Ste Con",9,12.5,"9"
"337","13-Can7BacSte-B7","B7","Bac","Ste","Can",4471,10,447.1,"Ste Bac",11,50.7222222222222,"11"
"338","13-Can7BacSte-B7","B7","Bac","Ste","Can",4471,10,447.1,"Ste Bac",14,42.8148148148148,"14"
"339","13-Can7BacSte-B7","B7","Bac","Ste","Can",4471,10,447.1,"Ste Bac",16,42.2222222222223,"16"
"340","13-Can7BacSte-B7","B7","Bac","Ste","Can",4471,10,447.1,"Ste Bac",18,-6.38888888888891,"18"
"341","13-Can7BacSte-B7","B7","Bac","Ste","Can",4471,10,447.1,"Ste Bac",2,35.0037037037037,"2"
"342","13-Can7BacSte-B7","B7","Bac","Ste","Can",4471,10,447.1,"Ste Bac",4,45.8888888888889,"4"
"343","13-Can7BacSte-B7","B7","Bac","Ste","Can",4471,10,447.1,"Ste Bac",7,11.5925925925926,"7"
"344","13-Can7BacSte-B7","B7","Bac","Ste","Can",4471,10,447.1,"Ste Bac",9,47.3333333333334,"9"
"345","13-Gre1BacSte-B1","B1","Bac","Ste","Gre",6100,10,610,"Ste Bac",11,52.6,"11"
"346","13-Gre1BacSte-B1","B1","Bac","Ste","Gre",6100,10,610,"Ste Bac",14,47.2,"14"
"347","13-Gre1BacSte-B1","B1","Bac","Ste","Gre",6100,10,610,"Ste Bac",16,83.125,"16"
"348","13-Gre1BacSte-B1","B1","Bac","Ste","Gre",6100,10,610,"Ste Bac",18,9.6875,"18"
"349","13-Gre1BacSte-B1","B1","Bac","Ste","Gre",6100,10,610,"Ste Bac",2,41.7333333333333,"2"
"350","13-Gre1BacSte-B1","B1","Bac","Ste","Gre",6100,10,610,"Ste Bac",4,50.65,"4"
"351","13-Gre1BacSte-B1","B1","Bac","Ste","Gre",6100,10,610,"Ste Bac",7,38.6666666666667,"7"
"352","13-Gre1BacSte-B1","B1","Bac","Ste","Gre",6100,10,610,"Ste Bac",9,43.6,"9"
"353","13-Gre2LevSte-B2","B2","Lev","Ste","Gre",5975,10,597.5,"Ste Lev",11,70.9999999999999,"11"
"354","13-Gre2LevSte-B2","B2","Lev","Ste","Gre",5975,10,597.5,"Ste Lev",14,90.3925925925926,"14"
"355","13-Gre2LevSte-B2","B2","Lev","Ste","Gre",5975,10,597.5,"Ste Lev",16,0.888888888888914,"16"
"356","13-Gre2LevSte-B2","B2","Lev","Ste","Gre",5975,10,597.5,"Ste Lev",18,-16.3333333333334,"18"
"357","13-Gre2LevSte-B2","B2","Lev","Ste","Gre",5975,10,597.5,"Ste Lev",2,38.0666666666667,"2"
"358","13-Gre2LevSte-B2","B2","Lev","Ste","Gre",5975,10,597.5,"Ste Lev",4,58.5,"4"
"359","13-Gre2LevSte-B2","B2","Lev","Ste","Gre",5975,10,597.5,"Ste Lev",7,2.06666666666664,"7"
"360","13-Gre2LevSte-B2","B2","Lev","Ste","Gre",5975,10,597.5,"Ste Lev",9,50.85,"9"
"361","13-Gre5LevNon-B5","B5","Lev","Non","Gre",5535,10,553.5,"Non Lev",11,75.4444444444445,"11"
"362","13-Gre5LevNon-B5","B5","Lev","Non","Gre",5535,10,553.5,"Non Lev",14,42.8518518518518,"14"
"363","13-Gre5LevNon-B5","B5","Lev","Non","Gre",5535,10,553.5,"Non Lev",16,38.6111111111111,"16"
"364","13-Gre5LevNon-B5","B5","Lev","Non","Gre",5535,10,553.5,"Non Lev",18,-5.60416666666663,"18"
"365","13-Gre5LevNon-B5","B5","Lev","Non","Gre",5535,10,553.5,"Non Lev",2,39.0925925925926,"2"
"366","13-Gre5LevNon-B5","B5","Lev","Non","Gre",5535,10,553.5,"Non Lev",4,59.5,"4"
"367","13-Gre5LevNon-B5","B5","Lev","Non","Gre",5535,10,553.5,"Non Lev",7,49.7037037037037,"7"
"368","13-Gre5LevNon-B5","B5","Lev","Non","Gre",5535,10,553.5,"Non Lev",9,81.8888888888889,"9"
"369","13-Gre8LevSte-B8","B8","Lev","Ste","Gre",6107,10,610.7,"Ste Lev",11,26.0555555555555,"11"
"370","13-Gre8LevSte-B8","B8","Lev","Ste","Gre",6107,10,610.7,"Ste Lev",14,89.6388888888889,"14"
"371","13-Gre8LevSte-B8","B8","Lev","Ste","Gre",6107,10,610.7,"Ste Lev",16,-19.0535714285714,"16"
"372","13-Gre8LevSte-B8","B8","Lev","Ste","Gre",6107,10,610.7,"Ste Lev",18,-4.21428571428567,"18"
"373","13-Gre8LevSte-B8","B8","Lev","Ste","Gre",6107,10,610.7,"Ste Lev",2,22.0666666666666,"2"
"374","13-Gre8LevSte-B8","B8","Lev","Ste","Gre",6107,10,610.7,"Ste Lev",4,53.7722222222222,"4"
"375","13-Gre8LevSte-B8","B8","Lev","Ste","Gre",6107,10,610.7,"Ste Lev",7,54.2962962962963,"7"
"376","13-Gre8LevSte-B8","B8","Lev","Ste","Gre",6107,10,610.7,"Ste Lev",9,21.9444444444444,"9"
"377","13-Ita3ConNon-B3","B3","Con","Non","Ita",7356,10,735.6,"Non Con",11,38,"11"
"378","13-Ita3ConNon-B3","B3","Con","Non","Ita",7356,10,735.6,"Non Con",14,65.9333333333333,"14"
"379","13-Ita3ConNon-B3","B3","Con","Non","Ita",7356,10,735.6,"Non Con",16,11.45,"16"
"380","13-Ita3ConNon-B3","B3","Con","Non","Ita",7356,10,735.6,"Non Con",18,-4.08333333333337,"18"
"381","13-Ita3ConNon-B3","B3","Con","Non","Ita",7356,10,735.6,"Non Con",2,31.9,"2"
"382","13-Ita3ConNon-B3","B3","Con","Non","Ita",7356,10,735.6,"Non Con",4,59.65,"4"
"383","13-Ita3ConNon-B3","B3","Con","Non","Ita",7356,10,735.6,"Non Con",7,23.1666666666667,"7"
"384","13-Ita3ConNon-B3","B3","Con","Non","Ita",7356,10,735.6,"Non Con",9,87.6,"9"
"385","13-Ita6LevSer-B6","B6","Lev","Ser","Ita",5595,10,559.5,"Ser Lev",11,66.65,"11"
"386","13-Ita6LevSer-B6","B6","Lev","Ser","Ita",5595,10,559.5,"Ser Lev",14,69.237037037037,"14"
"387","13-Ita6LevSer-B6","B6","Lev","Ser","Ita",5595,10,559.5,"Ser Lev",16,-18.7222222222222,"16"
"388","13-Ita6LevSer-B6","B6","Lev","Ser","Ita",5595,10,559.5,"Ser Lev",18,-7.66666666666674,"18"
"389","13-Ita6LevSer-B6","B6","Lev","Ser","Ita",5595,10,559.5,"Ser Lev",2,41.1,"2"
"390","13-Ita6LevSer-B6","B6","Lev","Ser","Ita",5595,10,559.5,"Ser Lev",4,63.6,"4"
"391","13-Ita6LevSer-B6","B6","Lev","Ser","Ita",5595,10,559.5,"Ser Lev",7,-6.16666666666667,"7"
"392","13-Ita6LevSer-B6","B6","Lev","Ser","Ita",5595,10,559.5,"Ser Lev",9,64.8,"9"
"393","13-Ita9ConSte-B9","B9","Con","Ste","Ita",5052,10,505.2,"Ste Con",11,52.375,"11"
"394","13-Ita9ConSte-B9","B9","Con","Ste","Ita",5052,10,505.2,"Ste Con",14,55.9166666666667,"14"
"395","13-Ita9ConSte-B9","B9","Con","Ste","Ita",5052,10,505.2,"Ste Con",16,-5.9375,"16"
"396","13-Ita9ConSte-B9","B9","Con","Ste","Ita",5052,10,505.2,"Ste Con",18,-2.3125,"18"
"397","13-Ita9ConSte-B9","B9","Con","Ste","Ita",5052,10,505.2,"Ste Con",2,41.2296296296296,"2"
"398","13-Ita9ConSte-B9","B9","Con","Ste","Ita",5052,10,505.2,"Ste Con",4,68.0555555555555,"4"
"399","13-Ita9ConSte-B9","B9","Con","Ste","Ita",5052,10,505.2,"Ste Con",7,-9.66666666666667,"7"
"400","13-Ita9ConSte-B9","B9","Con","Ste","Ita",5052,10,505.2,"Ste Con",9,123,"9"
"401","14-Can2LevSte-B2","B2","Lev","Ste","Can",4264,10,426.4,"Ste Lev",11,53.5,"11"
"402","14-Can2LevSte-B2","B2","Lev","Ste","Can",4264,10,426.4,"Ste Lev",14,52.7333333333333,"14"
"403","14-Can2LevSte-B2","B2","Lev","Ste","Can",4264,10,426.4,"Ste Lev",16,9.30000000000001,"16"
"404","14-Can2LevSte-B2","B2","Lev","Ste","Can",4264,10,426.4,"Ste Lev",18,-12.3,"18"
"405","14-Can2LevSte-B2","B2","Lev","Ste","Can",4264,10,426.4,"Ste Lev",2,23.5333333333333,"2"
"406","14-Can2LevSte-B2","B2","Lev","Ste","Can",4264,10,426.4,"Ste Lev",4,44.15,"4"
"407","14-Can2LevSte-B2","B2","Lev","Ste","Can",4264,10,426.4,"Ste Lev",7,23.7333333333333,"7"
"408","14-Can2LevSte-B2","B2","Lev","Ste","Can",4264,10,426.4,"Ste Lev",9,40.35,"9"
"409","14-Gre10BacSte-B10","B10","Bac","Ste","Gre",5183,10,518.3,"Ste Bac",11,93.35,"11"
"410","14-Gre10BacSte-B10","B10","Bac","Ste","Gre",5183,10,518.3,"Ste Bac",14,61.3333333333333,"14"
"411","14-Gre10BacSte-B10","B10","Bac","Ste","Gre",5183,10,518.3,"Ste Bac",16,-2.39999999999998,"16"
"412","14-Gre10BacSte-B10","B10","Bac","Ste","Gre",5183,10,518.3,"Ste Bac",18,3.89999999999998,"18"
"413","14-Gre10BacSte-B10","B10","Bac","Ste","Gre",5183,10,518.3,"Ste Bac",2,-0.966666666666659,"2"
"414","14-Gre10BacSte-B10","B10","Bac","Ste","Gre",5183,10,518.3,"Ste Bac",4,59.45,"4"
"415","14-Gre10BacSte-B10","B10","Bac","Ste","Gre",5183,10,518.3,"Ste Bac",7,62.5,"7"
"416","14-Gre10BacSte-B10","B10","Bac","Ste","Gre",5183,10,518.3,"Ste Bac",9,22.85,"9"
"417","14-Gre3ConNon-B3","B3","Con","Non","Gre",4677,10,467.7,"Non Con",11,38,"11"
"418","14-Gre3ConNon-B3","B3","Con","Non","Gre",4677,10,467.7,"Non Con",14,64.9333333333333,"14"
"419","14-Gre3ConNon-B3","B3","Con","Non","Gre",4677,10,467.7,"Non Con",16,65.6500000000001,"16"
"420","14-Gre3ConNon-B3","B3","Con","Non","Gre",4677,10,467.7,"Non Con",18,10.15,"18"
"421","14-Gre3ConNon-B3","B3","Con","Non","Gre",4677,10,467.7,"Non Con",2,68.1,"2"
"422","14-Gre3ConNon-B3","B3","Con","Non","Gre",4677,10,467.7,"Non Con",4,20.25,"4"
"423","14-Gre3ConNon-B3","B3","Con","Non","Gre",4677,10,467.7,"Non Con",7,23.7333333333333,"7"
"424","14-Gre3ConNon-B3","B3","Con","Non","Gre",4677,10,467.7,"Non Con",9,76.3,"9"
"425","14-Gre4ConSte-B4","B4","Con","Ste","Gre",4980,10,498,"Ste Con",11,22.1111111111111,"11"
"426","14-Gre4ConSte-B4","B4","Con","Ste","Gre",4980,10,498,"Ste Con",14,44.4814814814815,"14"
"427","14-Gre4ConSte-B4","B4","Con","Ste","Gre",4980,10,498,"Ste Con",16,46.3888888888889,"16"
"428","14-Gre4ConSte-B4","B4","Con","Ste","Gre",4980,10,498,"Ste Con",18,9,"18"
"429","14-Gre4ConSte-B4","B4","Con","Ste","Gre",4980,10,498,"Ste Con",2,-0.299999999999992,"2"
"430","14-Gre4ConSte-B4","B4","Con","Ste","Gre",4980,10,498,"Ste Con",4,56.0055555555555,"4"
"431","14-Gre4ConSte-B4","B4","Con","Ste","Gre",4980,10,498,"Ste Con",7,34.2962962962963,"7"
"432","14-Gre4ConSte-B4","B4","Con","Ste","Gre",4980,10,498,"Ste Con",9,52.6666666666667,"9"
"433","14-Gre6LevSer-B6","B6","Lev","Ser","Gre",6048,10,604.8,"Ser Lev",11,38.2777777777778,"11"
"434","14-Gre6LevSer-B6","B6","Lev","Ser","Gre",6048,10,604.8,"Ser Lev",14,58.6296296296296,"14"
"435","14-Gre6LevSer-B6","B6","Lev","Ser","Gre",6048,10,604.8,"Ser Lev",16,-14.6111111111111,"16"
"436","14-Gre6LevSer-B6","B6","Lev","Ser","Gre",6048,10,604.8,"Ser Lev",18,0.555555555555543,"18"
"437","14-Gre6LevSer-B6","B6","Lev","Ser","Gre",6048,10,604.8,"Ser Lev",2,2.16666666666667,"2"
"438","14-Gre6LevSer-B6","B6","Lev","Ser","Gre",6048,10,604.8,"Ser Lev",4,95.6833333333333,"4"
"439","14-Gre6LevSer-B6","B6","Lev","Ser","Gre",6048,10,604.8,"Ser Lev",7,-2.55555555555554,"7"
"440","14-Gre6LevSer-B6","B6","Lev","Ser","Gre",6048,10,604.8,"Ser Lev",9,69.1666666666667,"9"
"441","14-Gre7BacSte-B7","B7","Bac","Ste","Gre",5881,10,588.1,"Ste Bac",11,39.95,"11"
"442","14-Gre7BacSte-B7","B7","Bac","Ste","Gre",5881,10,588.1,"Ste Bac",14,75.9333333333333,"14"
"443","14-Gre7BacSte-B7","B7","Bac","Ste","Gre",5881,10,588.1,"Ste Bac",16,67.3222222222222,"16"
"444","14-Gre7BacSte-B7","B7","Bac","Ste","Gre",5881,10,588.1,"Ste Bac",18,6.05555555555566,"18"
"445","14-Gre7BacSte-B7","B7","Bac","Ste","Gre",5881,10,588.1,"Ste Bac",2,36.5333333333333,"2"
"446","14-Gre7BacSte-B7","B7","Bac","Ste","Gre",5881,10,588.1,"Ste Bac",4,49.3,"4"
"447","14-Gre7BacSte-B7","B7","Bac","Ste","Gre",5881,10,588.1,"Ste Bac",7,16.1333333333334,"7"
"448","14-Gre7BacSte-B7","B7","Bac","Ste","Gre",5881,10,588.1,"Ste Bac",9,64.2,"9"
"449","14-Gre9ConSte-B9","B9","Con","Ste","Gre",5210,10,521,"Ste Con",11,27.65,"11"
"450","14-Gre9ConSte-B9","B9","Con","Ste","Gre",5210,10,521,"Ste Con",14,51.6666666666667,"14"
"451","14-Gre9ConSte-B9","B9","Con","Ste","Gre",5210,10,521,"Ste Con",16,70.9277777777778,"16"
"452","14-Gre9ConSte-B9","B9","Con","Ste","Gre",5210,10,521,"Ste Con",18,-23.7777777777778,"18"
"453","14-Gre9ConSte-B9","B9","Con","Ste","Gre",5210,10,521,"Ste Con",2,40.8666666666667,"2"
"454","14-Gre9ConSte-B9","B9","Con","Ste","Gre",5210,10,521,"Ste Con",4,93.85,"4"
"455","14-Gre9ConSte-B9","B9","Con","Ste","Gre",5210,10,521,"Ste Con",7,16.1666666666667,"7"
"456","14-Gre9ConSte-B9","B9","Con","Ste","Gre",5210,10,521,"Ste Con",9,114.8,"9"
"457","14-Ita1BacSte-B1","B1","Bac","Ste","Ita",5999,10,599.9,"Ste Bac",11,39.2777777777778,"11"
"458","14-Ita1BacSte-B1","B1","Bac","Ste","Ita",5999,10,599.9,"Ste Bac",14,70.0370370370371,"14"
"459","14-Ita1BacSte-B1","B1","Bac","Ste","Ita",5999,10,599.9,"Ste Bac",16,26.8541666666666,"16"
"460","14-Ita1BacSte-B1","B1","Bac","Ste","Ita",5999,10,599.9,"Ste Bac",18,-1.25,"18"
"461","14-Ita1BacSte-B1","B1","Bac","Ste","Ita",5999,10,599.9,"Ste Bac",2,28.8666666666667,"2"
"462","14-Ita1BacSte-B1","B1","Bac","Ste","Ita",5999,10,599.9,"Ste Bac",4,51.1,"4"
"463","14-Ita1BacSte-B1","B1","Bac","Ste","Ita",5999,10,599.9,"Ste Bac",7,25.5814814814815,"7"
"464","14-Ita1BacSte-B1","B1","Bac","Ste","Ita",5999,10,599.9,"Ste Bac",9,36.7777777777778,"9"
"465","14-Ita5LevNon-B5","B5","Lev","Non","Ita",5800,10,580,"Non Lev",11,87.9,"11"
