"","Identity","Bloc","Trt","Wound","Strain","Initial_Mass","Initial_Number","Initial_Mean","group","Time","Growth_Acc","Times"
"761","18-Gre5BacNon-B5","B5","Bac","Non","Gre",5015,10,501.5,"Non Bac",11,635.833333333333,"11"
"762","18-Gre5BacNon-B5","B5","Bac","Non","Gre",5015,10,501.5,"Non Bac",14,840.833333333333,"14"
"763","18-Gre5BacNon-B5","B5","Bac","Non","Gre",5015,10,501.5,"Non Bac",16,961.722222222222,"16"
"764","18-Gre5BacNon-B5","B5","Bac","Non","Gre",5015,10,501.5,"Non Bac",18,940.388888888889,"18"
"765","18-Gre5BacNon-B5","B5","Bac","Non","Gre",5015,10,501.5,"Non Bac",2,155.6,"2"
"766","18-Gre5BacNon-B5","B5","Bac","Non","Gre",5015,10,501.5,"Non Bac",4,215.3,"4"
"767","18-Gre5BacNon-B5","B5","Bac","Non","Gre",5015,10,501.5,"Non Bac",7,340.5,"7"
"768","18-Gre5BacNon-B5","B5","Bac","Non","Gre",5015,10,501.5,"Non Bac",9,494,"9"
"769","18-Gre6BacNon-B6","B6","Bac","Non","Gre",4729,10,472.9,"Non Bac",11,469.6,"11"
"770","18-Gre6BacNon-B6","B6","Bac","Non","Gre",4729,10,472.9,"Non Bac",14,584.6,"14"
"771","18-Gre6BacNon-B6","B6","Bac","Non","Gre",4729,10,472.9,"Non Bac",16,725.988888888889,"16"
"772","18-Gre6BacNon-B6","B6","Bac","Non","Gre",4729,10,472.9,"Non Bac",18,748.877777777778,"18"
"773","18-Gre6BacNon-B6","B6","Bac","Non","Gre",4729,10,472.9,"Non Bac",2,111.7,"2"
"774","18-Gre6BacNon-B6","B6","Bac","Non","Gre",4729,10,472.9,"Non Bac",4,226.8,"4"
"775","18-Gre6BacNon-B6","B6","Bac","Non","Gre",4729,10,472.9,"Non Bac",7,282.7,"7"
"776","18-Gre6BacNon-B6","B6","Bac","Non","Gre",4729,10,472.9,"Non Bac",9,407.6,"9"
"777","18-Ita7ConNon-B7","B7","Con","Non","Ita",5329,10,532.9,"Non Con",11,406.7,"11"
"778","18-Ita7ConNon-B7","B7","Con","Non","Ita",5329,10,532.9,"Non Con",14,618.3,"14"
"779","18-Ita7ConNon-B7","B7","Con","Non","Ita",5329,10,532.9,"Non Con",16,714.5,"16"
"780","18-Ita7ConNon-B7","B7","Con","Non","Ita",5329,10,532.9,"Non Con",18,742.1,"18"
"781","18-Ita7ConNon-B7","B7","Con","Non","Ita",5329,10,532.9,"Non Con",2,25,"2"
"782","18-Ita7ConNon-B7","B7","Con","Non","Ita",5329,10,532.9,"Non Con",4,54.3000000000001,"4"
"783","18-Ita7ConNon-B7","B7","Con","Non","Ita",5329,10,532.9,"Non Con",7,293,"7"
"784","18-Ita7ConNon-B7","B7","Con","Non","Ita",5329,10,532.9,"Non Con",9,423.7,"9"
"785","18-Ita8BacNon-B8","B8","Bac","Non","Ita",4854,10,485.4,"Non Bac",11,468.7,"11"
"786","18-Ita8BacNon-B8","B8","Bac","Non","Ita",4854,10,485.4,"Non Bac",14,772.2,"14"
"787","18-Ita8BacNon-B8","B8","Bac","Non","Ita",4854,10,485.4,"Non Bac",16,816.8,"16"
"788","18-Ita8BacNon-B8","B8","Bac","Non","Ita",4854,10,485.4,"Non Bac",18,803.8,"18"
"789","18-Ita8BacNon-B8","B8","Bac","Non","Ita",4854,10,485.4,"Non Bac",2,65.5,"2"
"790","18-Ita8BacNon-B8","B8","Bac","Non","Ita",4854,10,485.4,"Non Bac",4,143.6,"4"
"791","18-Ita8BacNon-B8","B8","Bac","Non","Ita",4854,10,485.4,"Non Bac",7,292.7,"7"
"792","18-Ita8BacNon-B8","B8","Bac","Non","Ita",4854,10,485.4,"Non Bac",9,365,"9"
"793","18-Ita9LevNon-B9","B9","Lev","Non","Ita",4776,10,477.6,"Non Lev",11,550.9,"11"
"794","18-Ita9LevNon-B9","B9","Lev","Non","Ita",4776,10,477.6,"Non Lev",14,668,"14"
"795","18-Ita9LevNon-B9","B9","Lev","Non","Ita",4776,10,477.6,"Non Lev",16,674.8,"16"
"796","18-Ita9LevNon-B9","B9","Lev","Non","Ita",4776,10,477.6,"Non Lev",18,612.275,"18"
"797","18-Ita9LevNon-B9","B9","Lev","Non","Ita",4776,10,477.6,"Non Lev",2,153.7,"2"
"798","18-Ita9LevNon-B9","B9","Lev","Non","Ita",4776,10,477.6,"Non Lev",4,209.2,"4"
"799","18-Ita9LevNon-B9","B9","Lev","Non","Ita",4776,10,477.6,"Non Lev",7,217,"7"
"800","18-Ita9LevNon-B9","B9","Lev","Non","Ita",4776,10,477.6,"Non Lev",9,512.3,"9"
"801","19-Can3ConSte-B3","B3","Con","Ste","Can",4648,10,464.8,"Ste Con",11,339.2,"11"
"802","19-Can3ConSte-B3","B3","Con","Ste","Can",4648,10,464.8,"Ste Con",14,511.5,"14"
"803","19-Can3ConSte-B3","B3","Con","Ste","Can",4648,10,464.8,"Ste Con",16,532.6,"16"
"804","19-Can3ConSte-B3","B3","Con","Ste","Can",4648,10,464.8,"Ste Con",18,519.1,"18"
"805","19-Can3ConSte-B3","B3","Con","Ste","Can",4648,10,464.8,"Ste Con",2,35.9,"2"
"806","19-Can3ConSte-B3","B3","Con","Ste","Can",4648,10,464.8,"Ste Con",4,93.1,"4"
"807","19-Can3ConSte-B3","B3","Con","Ste","Can",4648,10,464.8,"Ste Con",7,138.1,"7"
"808","19-Can3ConSte-B3","B3","Con","Ste","Can",4648,10,464.8,"Ste Con",9,196.5,"9"
"809","19-Gre1LevSte-B1","B1","Lev","Ste","Gre",6381,10,638.1,"Ste Lev",11,481.7,"11"
"810","19-Gre1LevSte-B1","B1","Lev","Ste","Gre",6381,10,638.1,"Ste Lev",14,731.5,"14"
"811","19-Gre1LevSte-B1","B1","Lev","Ste","Gre",6381,10,638.1,"Ste Lev",16,761.566666666667,"16"
"812","19-Gre1LevSte-B1","B1","Lev","Ste","Gre",6381,10,638.1,"Ste Lev",18,747.9,"18"
"813","19-Gre1LevSte-B1","B1","Lev","Ste","Gre",6381,10,638.1,"Ste Lev",2,124.1,"2"
"814","19-Gre1LevSte-B1","B1","Lev","Ste","Gre",6381,10,638.1,"Ste Lev",4,226.5,"4"
"815","19-Gre1LevSte-B1","B1","Lev","Ste","Gre",6381,10,638.1,"Ste Lev",7,372.8,"7"
"816","19-Gre1LevSte-B1","B1","Lev","Ste","Gre",6381,10,638.1,"Ste Lev",9,379.5,"9"
"817","19-Gre2ConSte-B2","B2","Con","Ste","Gre",5205,10,520.5,"Ste Con",11,511.2,"11"
"818","19-Gre2ConSte-B2","B2","Con","Ste","Gre",5205,10,520.5,"Ste Con",14,690.7,"14"
"819","19-Gre2ConSte-B2","B2","Con","Ste","Gre",5205,10,520.5,"Ste Con",16,755.5,"16"
"820","19-Gre2ConSte-B2","B2","Con","Ste","Gre",5205,10,520.5,"Ste Con",18,758.7,"18"
"821","19-Gre2ConSte-B2","B2","Con","Ste","Gre",5205,10,520.5,"Ste Con",2,89.8,"2"
"822","19-Gre2ConSte-B2","B2","Con","Ste","Gre",5205,10,520.5,"Ste Con",4,161.7,"4"
"823","19-Gre2ConSte-B2","B2","Con","Ste","Gre",5205,10,520.5,"Ste Con",7,198.1,"7"
"824","19-Gre2ConSte-B2","B2","Con","Ste","Gre",5205,10,520.5,"Ste Con",9,349.4,"9"
"825","19-Gre7ConSte-B7","B7","Con","Ste","Gre",4491,10,449.1,"Ste Con",11,446.7,"11"
"826","19-Gre7ConSte-B7","B7","Con","Ste","Gre",4491,10,449.1,"Ste Con",14,761.4,"14"
"827","19-Gre7ConSte-B7","B7","Con","Ste","Gre",4491,10,449.1,"Ste Con",16,794.2,"16"
"828","19-Gre7ConSte-B7","B7","Con","Ste","Gre",4491,10,449.1,"Ste Con",18,879.344444444444,"18"
"829","19-Gre7ConSte-B7","B7","Con","Ste","Gre",4491,10,449.1,"Ste Con",2,137.3,"2"
"830","19-Gre7ConSte-B7","B7","Con","Ste","Gre",4491,10,449.1,"Ste Con",4,235.7,"4"
"831","19-Gre7ConSte-B7","B7","Con","Ste","Gre",4491,10,449.1,"Ste Con",7,276.3,"7"
"832","19-Gre7ConSte-B7","B7","Con","Ste","Gre",4491,10,449.1,"Ste Con",9,334.9,"9"
"833","19-Gre9BacSer-B9","B9","Bac","Ser","Gre",5086,10,508.6,"Ser Bac",11,348.8,"11"
"834","19-Gre9BacSer-B9","B9","Bac","Ser","Gre",5086,10,508.6,"Ser Bac",14,509.4,"14"
"835","19-Gre9BacSer-B9","B9","Bac","Ser","Gre",5086,10,508.6,"Ser Bac",16,717.511111111111,"16"
"836","19-Gre9BacSer-B9","B9","Bac","Ser","Gre",5086,10,508.6,"Ser Bac",18,734.4,"18"
"837","19-Gre9BacSer-B9","B9","Bac","Ser","Gre",5086,10,508.6,"Ser Bac",2,53.4,"2"
"838","19-Gre9BacSer-B9","B9","Bac","Ser","Gre",5086,10,508.6,"Ser Bac",4,115.8,"4"
"839","19-Gre9BacSer-B9","B9","Bac","Ser","Gre",5086,10,508.6,"Ser Bac",7,194.5,"7"
"840","19-Gre9BacSer-B9","B9","Bac","Ser","Gre",5086,10,508.6,"Ser Bac",9,312.5,"9"
"841","19-Ita10LevSte-B10","B10","Lev","Ste","Ita",4527,10,452.7,"Ste Lev",11,508.7,"11"
"842","19-Ita10LevSte-B10","B10","Lev","Ste","Ita",4527,10,452.7,"Ste Lev",14,592.4,"14"
"843","19-Ita10LevSte-B10","B10","Lev","Ste","Ita",4527,10,452.7,"Ste Lev",16,609.5,"16"
"844","19-Ita10LevSte-B10","B10","Lev","Ste","Ita",4527,10,452.7,"Ste Lev",18,632.966666666667,"18"
"845","19-Ita10LevSte-B10","B10","Lev","Ste","Ita",4527,10,452.7,"Ste Lev",2,107.2,"2"
"846","19-Ita10LevSte-B10","B10","Lev","Ste","Ita",4527,10,452.7,"Ste Lev",4,163.6,"4"
"847","19-Ita10LevSte-B10","B10","Lev","Ste","Ita",4527,10,452.7,"Ste Lev",7,211.7,"7"
"848","19-Ita10LevSte-B10","B10","Lev","Ste","Ita",4527,10,452.7,"Ste Lev",9,383.5,"9"
"849","19-Ita4LevNon-B4","B4","Lev","Non","Ita",5712,10,571.2,"Non Lev",11,520.022222222222,"11"
"850","19-Ita4LevNon-B4","B4","Lev","Non","Ita",5712,10,571.2,"Non Lev",14,773.675,"14"
"851","19-Ita4LevNon-B4","B4","Lev","Non","Ita",5712,10,571.2,"Non Lev",16,827.425,"16"
"852","19-Ita4LevNon-B4","B4","Lev","Non","Ita",5712,10,571.2,"Non Lev",18,831.425,"18"
"853","19-Ita4LevNon-B4","B4","Lev","Non","Ita",5712,10,571.2,"Non Lev",2,167.3,"2"
"854","19-Ita4LevNon-B4","B4","Lev","Non","Ita",5712,10,571.2,"Non Lev",4,318.2,"4"
"855","19-Ita4LevNon-B4","B4","Lev","Non","Ita",5712,10,571.2,"Non Lev",7,343.4,"7"
"856","19-Ita4LevNon-B4","B4","Lev","Non","Ita",5712,10,571.2,"Non Lev",9,450.466666666667,"9"
"857","19-Ita5BacSte-B5","B5","Bac","Ste","Ita",4275,9,475,"Ste Bac",11,415.5,"11"
"858","19-Ita5BacSte-B5","B5","Bac","Ste","Ita",4275,9,475,"Ste Bac",14,534.6,"14"
"859","19-Ita5BacSte-B5","B5","Bac","Ste","Ita",4275,9,475,"Ste Bac",16,606.7,"16"
"860","19-Ita5BacSte-B5","B5","Bac","Ste","Ita",4275,9,475,"Ste Bac",18,613,"18"
"861","19-Ita5BacSte-B5","B5","Bac","Ste","Ita",4275,9,475,"Ste Bac",2,39.8,"2"
"862","19-Ita5BacSte-B5","B5","Bac","Ste","Ita",4275,9,475,"Ste Bac",4,138.6,"4"
"863","19-Ita5BacSte-B5","B5","Bac","Ste","Ita",4275,9,475,"Ste Bac",7,179.1,"7"
"864","19-Ita5BacSte-B5","B5","Bac","Ste","Ita",4275,9,475,"Ste Bac",9,307.6,"9"
"865","19-Ita6LevSte-B6","B6","Lev","Ste","Ita",6393,10,639.3,"Ste Lev",11,524.4,"11"
"866","19-Ita6LevSte-B6","B6","Lev","Ste","Ita",6393,10,639.3,"Ste Lev",14,725.7,"14"
"867","19-Ita6LevSte-B6","B6","Lev","Ste","Ita",6393,10,639.3,"Ste Lev",16,694.7,"16"
"868","19-Ita6LevSte-B6","B6","Lev","Ste","Ita",6393,10,639.3,"Ste Lev",18,697.366666666667,"18"
"869","19-Ita6LevSte-B6","B6","Lev","Ste","Ita",6393,10,639.3,"Ste Lev",2,189.8,"2"
"870","19-Ita6LevSte-B6","B6","Lev","Ste","Ita",6393,10,639.3,"Ste Lev",4,302.1,"4"
"871","19-Ita6LevSte-B6","B6","Lev","Ste","Ita",6393,10,639.3,"Ste Lev",7,295.6,"7"
"872","19-Ita6LevSte-B6","B6","Lev","Ste","Ita",6393,10,639.3,"Ste Lev",9,374.6,"9"
"873","19-Ita8LevSer-B8","B8","Lev","Ser","Ita",5161,10,516.1,"Ser Lev",11,315.677777777778,"11"
"874","19-Ita8LevSer-B8","B8","Lev","Ser","Ita",5161,10,516.1,"Ser Lev",14,555.788888888889,"14"
"875","19-Ita8LevSer-B8","B8","Lev","Ser","Ita",5161,10,516.1,"Ser Lev",16,641.275,"16"
"876","19-Ita8LevSer-B8","B8","Lev","Ser","Ita",5161,10,516.1,"Ser Lev",18,617.025,"18"
"877","19-Ita8LevSer-B8","B8","Lev","Ser","Ita",5161,10,516.1,"Ser Lev",2,90.1,"2"
"878","19-Ita8LevSer-B8","B8","Lev","Ser","Ita",5161,10,516.1,"Ser Lev",4,156.455555555556,"4"
"879","19-Ita8LevSer-B8","B8","Lev","Ser","Ita",5161,10,516.1,"Ser Lev",7,160.9,"7"
"880","19-Ita8LevSer-B8","B8","Lev","Ser","Ita",5161,10,516.1,"Ser Lev",9,231.011111111111,"9"
"881","2-Can10LevNon-B10","B10","Lev","Non","Can",4178,10,417.8,"Non Lev",11,447.3,"11"
"882","2-Can10LevNon-B10","B10","Lev","Non","Can",4178,10,417.8,"Non Lev",14,614.6,"14"
"883","2-Can10LevNon-B10","B10","Lev","Non","Can",4178,10,417.8,"Non Lev",16,639.6,"16"
"884","2-Can10LevNon-B10","B10","Lev","Non","Can",4178,10,417.8,"Non Lev",18,641.9,"18"
"885","2-Can10LevNon-B10","B10","Lev","Non","Can",4178,10,417.8,"Non Lev",2,114.1,"2"
"886","2-Can10LevNon-B10","B10","Lev","Non","Can",4178,10,417.8,"Non Lev",4,189.3,"4"
"887","2-Can10LevNon-B10","B10","Lev","Non","Can",4178,10,417.8,"Non Lev",7,267.9,"7"
"888","2-Can10LevNon-B10","B10","Lev","Non","Can",4178,10,417.8,"Non Lev",9,279.4,"9"
"889","2-Can1LevSer-B1","B1","Lev","Ser","Can",5340,10,534,"Ser Lev",11,298.2,"11"
"890","2-Can1LevSer-B1","B1","Lev","Ser","Can",5340,10,534,"Ser Lev",14,443.6,"14"
"891","2-Can1LevSer-B1","B1","Lev","Ser","Can",5340,10,534,"Ser Lev",16,478,"16"
"892","2-Can1LevSer-B1","B1","Lev","Ser","Can",5340,10,534,"Ser Lev",18,489.8,"18"
"893","2-Can1LevSer-B1","B1","Lev","Ser","Can",5340,10,534,"Ser Lev",2,108.3,"2"
"894","2-Can1LevSer-B1","B1","Lev","Ser","Can",5340,10,534,"Ser Lev",4,168.3,"4"
"895","2-Can1LevSer-B1","B1","Lev","Ser","Can",5340,10,534,"Ser Lev",7,194.9,"7"
"896","2-Can1LevSer-B1","B1","Lev","Ser","Can",5340,10,534,"Ser Lev",9,235.2,"9"
"897","2-Can7BacNon-B7","B7","Bac","Non","Can",4783,10,478.3,"Non Bac",11,444.2,"11"
"898","2-Can7BacNon-B7","B7","Bac","Non","Can",4783,10,478.3,"Non Bac",14,762.9,"14"
"899","2-Can7BacNon-B7","B7","Bac","Non","Can",4783,10,478.3,"Non Bac",16,778,"16"
"900","2-Can7BacNon-B7","B7","Bac","Non","Can",4783,10,478.3,"Non Bac",18,773.7,"18"
"901","2-Can7BacNon-B7","B7","Bac","Non","Can",4783,10,478.3,"Non Bac",2,179.2,"2"
"902","2-Can7BacNon-B7","B7","Bac","Non","Can",4783,10,478.3,"Non Bac",4,312.7,"4"
"903","2-Can7BacNon-B7","B7","Bac","Non","Can",4783,10,478.3,"Non Bac",7,353.5,"7"
"904","2-Can7BacNon-B7","B7","Bac","Non","Can",4783,10,478.3,"Non Bac",9,377.8,"9"
"905","2-Can8BacSte-B8","B8","Bac","Ste","Can",4373,10,437.3,"Ste Bac",11,453.7,"11"
"906","2-Can8BacSte-B8","B8","Bac","Ste","Can",4373,10,437.3,"Ste Bac",14,556,"14"
"907","2-Can8BacSte-B8","B8","Bac","Ste","Can",4373,10,437.3,"Ste Bac",16,614.8,"16"
"908","2-Can8BacSte-B8","B8","Bac","Ste","Can",4373,10,437.3,"Ste Bac",18,687.8,"18"
"909","2-Can8BacSte-B8","B8","Bac","Ste","Can",4373,10,437.3,"Ste Bac",2,126,"2"
"910","2-Can8BacSte-B8","B8","Bac","Ste","Can",4373,10,437.3,"Ste Bac",4,174.9,"4"
"911","2-Can8BacSte-B8","B8","Bac","Ste","Can",4373,10,437.3,"Ste Bac",7,249.2,"7"
"912","2-Can8BacSte-B8","B8","Bac","Ste","Can",4373,10,437.3,"Ste Bac",9,369.6,"9"
"913","2-Gre5LevSer-B5","B5","Lev","Ser","Gre",7210,10,721,"Ser Lev",11,360.625,"11"
"914","2-Gre5LevSer-B5","B5","Lev","Ser","Gre",7210,10,721,"Ser Lev",14,416.375,"14"
"915","2-Gre5LevSer-B5","B5","Lev","Ser","Gre",7210,10,721,"Ser Lev",16,419.25,"16"
"916","2-Gre5LevSer-B5","B5","Lev","Ser","Gre",7210,10,721,"Ser Lev",18,494,"18"
"917","2-Gre5LevSer-B5","B5","Lev","Ser","Gre",7210,10,721,"Ser Lev",2,32,"2"
"918","2-Gre5LevSer-B5","B5","Lev","Ser","Gre",7210,10,721,"Ser Lev",4,54.5555555555555,"4"
"919","2-Gre5LevSer-B5","B5","Lev","Ser","Gre",7210,10,721,"Ser Lev",7,99.3333333333334,"7"
"920","2-Gre5LevSer-B5","B5","Lev","Ser","Gre",7210,10,721,"Ser Lev",9,232.125,"9"
"921","2-Gre6ConNon-B6","B6","Con","Non","Gre",5681,10,568.1,"Non Con",11,597.8,"11"
"922","2-Gre6ConNon-B6","B6","Con","Non","Gre",5681,10,568.1,"Non Con",14,890.8,"14"
"923","2-Gre6ConNon-B6","B6","Con","Non","Gre",5681,10,568.1,"Non Con",16,883.6,"16"
"924","2-Gre6ConNon-B6","B6","Con","Non","Gre",5681,10,568.1,"Non Con",18,842.3,"18"
"925","2-Gre6ConNon-B6","B6","Con","Non","Gre",5681,10,568.1,"Non Con",2,160,"2"
"926","2-Gre6ConNon-B6","B6","Con","Non","Gre",5681,10,568.1,"Non Con",4,326.9,"4"
"927","2-Gre6ConNon-B6","B6","Con","Non","Gre",5681,10,568.1,"Non Con",7,339.6,"7"
"928","2-Gre6ConNon-B6","B6","Con","Non","Gre",5681,10,568.1,"Non Con",9,495.9,"9"
"929","2-Ita2ConNon-B2","B2","Con","Non","Ita",5504,10,550.4,"Non Con",11,635,"11"
"930","2-Ita2ConNon-B2","B2","Con","Non","Ita",5504,10,550.4,"Non Con",14,779.711111111111,"14"
"931","2-Ita2ConNon-B2","B2","Con","Non","Ita",5504,10,550.4,"Non Con",16,792.933333333333,"16"
"932","2-Ita2ConNon-B2","B2","Con","Non","Ita",5504,10,550.4,"Non Con",18,789.377777777778,"18"
"933","2-Ita2ConNon-B2","B2","Con","Non","Ita",5504,10,550.4,"Non Con",2,100.3,"2"
"934","2-Ita2ConNon-B2","B2","Con","Non","Ita",5504,10,550.4,"Non Con",4,212.4,"4"
"935","2-Ita2ConNon-B2","B2","Con","Non","Ita",5504,10,550.4,"Non Con",7,339.3,"7"
"936","2-Ita2ConNon-B2","B2","Con","Non","Ita",5504,10,550.4,"Non Con",9,421.6,"9"
"937","2-Ita3LevSte-B3","B3","Lev","Ste","Ita",5882,10,588.2,"Ste Lev",11,543.3,"11"
"938","2-Ita3LevSte-B3","B3","Lev","Ste","Ita",5882,10,588.2,"Ste Lev",14,758,"14"
"939","2-Ita3LevSte-B3","B3","Lev","Ste","Ita",5882,10,588.2,"Ste Lev",16,767.7,"16"
"940","2-Ita3LevSte-B3","B3","Lev","Ste","Ita",5882,10,588.2,"Ste Lev",18,739.4,"18"
"941","2-Ita3LevSte-B3","B3","Lev","Ste","Ita",5882,10,588.2,"Ste Lev",2,140.6,"2"
"942","2-Ita3LevSte-B3","B3","Lev","Ste","Ita",5882,10,588.2,"Ste Lev",4,244.1,"4"
"943","2-Ita3LevSte-B3","B3","Lev","Ste","Ita",5882,10,588.2,"Ste Lev",7,313.5,"7"
"944","2-Ita3LevSte-B3","B3","Lev","Ste","Ita",5882,10,588.2,"Ste Lev",9,429.7,"9"
"945","2-Ita4ConSer-B4","B4","Con","Ser","Ita",6070,10,607,"Ser Con",11,240.375,"11"
"946","2-Ita4ConSer-B4","B4","Con","Ser","Ita",6070,10,607,"Ser Con",14,475,"14"
"947","2-Ita4ConSer-B4","B4","Con","Ser","Ita",6070,10,607,"Ser Con",16,549.833333333333,"16"
"948","2-Ita4ConSer-B4","B4","Con","Ser","Ita",6070,10,607,"Ser Con",18,711.2,"18"
"949","2-Ita4ConSer-B4","B4","Con","Ser","Ita",6070,10,607,"Ser Con",2,-0.5,"2"
"950","2-Ita4ConSer-B4","B4","Con","Ser","Ita",6070,10,607,"Ser Con",4,11.1,"4"
"951","2-Ita4ConSer-B4","B4","Con","Ser","Ita",6070,10,607,"Ser Con",7,264.125,"7"
"952","2-Ita4ConSer-B4","B4","Con","Ser","Ita",6070,10,607,"Ser Con",9,225.375,"9"
"953","2-Ita9ConSer-B9","B9","Con","Ser","Ita",5029,10,502.9,"Ser Con",11,405.1,"11"
"954","2-Ita9ConSer-B9","B9","Con","Ser","Ita",5029,10,502.9,"Ser Con",14,606.877777777778,"14"
"955","2-Ita9ConSer-B9","B9","Con","Ser","Ita",5029,10,502.9,"Ser Con",16,584.322222222222,"16"
"956","2-Ita9ConSer-B9","B9","Con","Ser","Ita",5029,10,502.9,"Ser Con",18,588.35,"18"
"957","2-Ita9ConSer-B9","B9","Con","Ser","Ita",5029,10,502.9,"Ser Con",2,111.1,"2"
"958","2-Ita9ConSer-B9","B9","Con","Ser","Ita",5029,10,502.9,"Ser Con",4,159.5,"4"
"959","2-Ita9ConSer-B9","B9","Con","Ser","Ita",5029,10,502.9,"Ser Con",7,214.6,"7"
"960","2-Ita9ConSer-B9","B9","Con","Ser","Ita",5029,10,502.9,"Ser Con",9,380.9,"9"
"961","20-Can10LevSte-B10","B10","Lev","Ste","Can",4740,10,474,"Ste Lev",11,541.2,"11"
"962","20-Can10LevSte-B10","B10","Lev","Ste","Can",4740,10,474,"Ste Lev",14,707.7,"14"
"963","20-Can10LevSte-B10","B10","Lev","Ste","Can",4740,10,474,"Ste Lev",16,710.4,"16"
"964","20-Can10LevSte-B10","B10","Lev","Ste","Can",4740,10,474,"Ste Lev",18,708.9,"18"
"965","20-Can10LevSte-B10","B10","Lev","Ste","Can",4740,10,474,"Ste Lev",2,78.4,"2"
"966","20-Can10LevSte-B10","B10","Lev","Ste","Can",4740,10,474,"Ste Lev",4,199.3,"4"
"967","20-Can10LevSte-B10","B10","Lev","Ste","Can",4740,10,474,"Ste Lev",7,253.7,"7"
"968","20-Can10LevSte-B10","B10","Lev","Ste","Can",4740,10,474,"Ste Lev",9,321.4,"9"
"969","20-Can4LevNon-B4","B4","Lev","Non","Can",4991,10,499.1,"Non Lev",11,450.1,"11"
"970","20-Can4LevNon-B4","B4","Lev","Non","Can",4991,10,499.1,"Non Lev",14,712.5,"14"
"971","20-Can4LevNon-B4","B4","Lev","Non","Can",4991,10,499.1,"Non Lev",16,713.7,"16"
"972","20-Can4LevNon-B4","B4","Lev","Non","Can",4991,10,499.1,"Non Lev",18,687.6,"18"
"973","20-Can4LevNon-B4","B4","Lev","Non","Can",4991,10,499.1,"Non Lev",2,56.6999999999999,"2"
"974","20-Can4LevNon-B4","B4","Lev","Non","Can",4991,10,499.1,"Non Lev",4,154.2,"4"
"975","20-Can4LevNon-B4","B4","Lev","Non","Can",4991,10,499.1,"Non Lev",7,319.1,"7"
"976","20-Can4LevNon-B4","B4","Lev","Non","Can",4991,10,499.1,"Non Lev",9,378.3,"9"
"977","20-Can8LevSer-B8","B8","Lev","Ser","Can",4463,10,446.3,"Ser Lev",11,309.922222222222,"11"
"978","20-Can8LevSer-B8","B8","Lev","Ser","Can",4463,10,446.3,"Ser Lev",14,441.144444444444,"14"
"979","20-Can8LevSer-B8","B8","Lev","Ser","Can",4463,10,446.3,"Ser Lev",16,520.922222222222,"16"
"980","20-Can8LevSer-B8","B8","Lev","Ser","Can",4463,10,446.3,"Ser Lev",18,506.033333333333,"18"
"981","20-Can8LevSer-B8","B8","Lev","Ser","Can",4463,10,446.3,"Ser Lev",2,61.8,"2"
"982","20-Can8LevSer-B8","B8","Lev","Ser","Can",4463,10,446.3,"Ser Lev",4,131.922222222222,"4"
"983","20-Can8LevSer-B8","B8","Lev","Ser","Can",4463,10,446.3,"Ser Lev",7,203.588888888889,"7"
"984","20-Can8LevSer-B8","B8","Lev","Ser","Can",4463,10,446.3,"Ser Lev",9,257.477777777778,"9"
"985","20-Gre3ConSte-B3","B3","Con","Ste","Gre",5436,10,543.6,"Ste Con",11,465.066666666667,"11"
"986","20-Gre3ConSte-B3","B3","Con","Ste","Gre",5436,10,543.6,"Ste Con",14,609.733333333333,"14"
"987","20-Gre3ConSte-B3","B3","Con","Ste","Gre",5436,10,543.6,"Ste Con",16,645.955555555556,"16"
"988","20-Gre3ConSte-B3","B3","Con","Ste","Gre",5436,10,543.6,"Ste Con",18,669.622222222222,"18"
"989","20-Gre3ConSte-B3","B3","Con","Ste","Gre",5436,10,543.6,"Ste Con",2,139.844444444444,"2"
"990","20-Gre3ConSte-B3","B3","Con","Ste","Gre",5436,10,543.6,"Ste Con",4,190.066666666667,"4"
"991","20-Gre3ConSte-B3","B3","Con","Ste","Gre",5436,10,543.6,"Ste Con",7,230.511111111111,"7"
"992","20-Gre3ConSte-B3","B3","Con","Ste","Gre",5436,10,543.6,"Ste Con",9,360.733333333333,"9"
"993","20-Gre5BacSte-B5","B5","Bac","Ste","Gre",5112,10,511.2,"Ste Bac",11,560.6,"11"
"994","20-Gre5BacSte-B5","B5","Bac","Ste","Gre",5112,10,511.2,"Ste Bac",14,602.4,"14"
"995","20-Gre5BacSte-B5","B5","Bac","Ste","Gre",5112,10,511.2,"Ste Bac",16,673.1,"16"
"996","20-Gre5BacSte-B5","B5","Bac","Ste","Gre",5112,10,511.2,"Ste Bac",18,825.3,"18"
"997","20-Gre5BacSte-B5","B5","Bac","Ste","Gre",5112,10,511.2,"Ste Bac",2,121.9,"2"
"998","20-Gre5BacSte-B5","B5","Bac","Ste","Gre",5112,10,511.2,"Ste Bac",4,208.5,"4"
"999","20-Gre5BacSte-B5","B5","Bac","Ste","Gre",5112,10,511.2,"Ste Bac",7,291.4,"7"
"1000","20-Gre5BacSte-B5","B5","Bac","Ste","Gre",5112,10,511.2,"Ste Bac",9,360.3,"9"
"1001","20-Gre6LevSte-B6","B6","Lev","Ste","Gre",6253,10,625.3,"Ste Lev",11,520.5,"11"
"1002","20-Gre6LevSte-B6","B6","Lev","Ste","Gre",6253,10,625.3,"Ste Lev",14,852.9,"14"
"1003","20-Gre6LevSte-B6","B6","Lev","Ste","Gre",6253,10,625.3,"Ste Lev",16,912.8,"16"
