Rep,Bloc,Trt,Strain,initial_mean,final_mean,final_growth,Time,Growth
Inv2B5,B5,B,Inv2,204.4,475.5,271.1,0,0
Inv2B5,B5,B,Inv2,204.4,475.5,271.1,1,12
Inv2B5,B5,B,Inv2,204.4,475.5,271.1,10,194.6
Inv2B5,B5,B,Inv2,204.4,475.5,271.1,11,213.9333333333333
Inv2B5,B5,B,Inv2,204.4,475.5,271.1,12,243.1
Inv2B5,B5,B,Inv2,204.4,475.5,271.1,13,268.975
Inv2B5,B5,B,Inv2,204.4,475.5,271.1,14,271.1
Inv2B5,B5,B,Inv2,204.4,475.5,271.1,2,47.29999999999998
Inv2B5,B5,B,Inv2,204.4,475.5,271.1,3,69.20000000000002
Inv2B5,B5,B,Inv2,204.4,475.5,271.1,4,76.29999999999998
Inv2B5,B5,B,Inv2,204.4,475.5,271.1,5,87.1
Inv2B5,B5,B,Inv2,204.4,475.5,271.1,6,95.4
Inv2B5,B5,B,Inv2,204.4,475.5,271.1,7,89.70000000000002
Inv2B5,B5,B,Inv2,204.4,475.5,271.1,8,112.79999999999998
Inv2B5,B5,B,Inv2,204.4,475.5,271.1,9,148.04444444444445
Inv2B6,B6,B,Inv2,190.9,618,427.1,0,0
Inv2B6,B6,B,Inv2,190.9,618,427.1,1,13.199999999999989
Inv2B6,B6,B,Inv2,190.9,618,427.1,10,281.76666666666665
Inv2B6,B6,B,Inv2,190.9,618,427.1,11,320.76666666666665
Inv2B6,B6,B,Inv2,190.9,618,427.1,12,409.1
Inv2B6,B6,B,Inv2,190.9,618,427.1,13,412.975
Inv2B6,B6,B,Inv2,190.9,618,427.1,14,427.1
Inv2B6,B6,B,Inv2,190.9,618,427.1,2,87.79999999999998
Inv2B6,B6,B,Inv2,190.9,618,427.1,3,107.9
Inv2B6,B6,B,Inv2,190.9,618,427.1,4,130.20000000000002
Inv2B6,B6,B,Inv2,190.9,618,427.1,5,134.9
Inv2B6,B6,B,Inv2,190.9,618,427.1,6,126.70000000000002
Inv2B6,B6,B,Inv2,190.9,618,427.1,7,187.20000000000002
Inv2B6,B6,B,Inv2,190.9,618,427.1,8,205.6
Inv2B6,B6,B,Inv2,190.9,618,427.1,9,239.4333333333333
Inv2B7,B7,B,Inv2,190.1,429.6666666666667,239.5666666666667,0,0
Inv2B7,B7,B,Inv2,190.1,429.6666666666667,239.5666666666667,1,6.775000000000006
Inv2B7,B7,B,Inv2,190.1,429.6666666666667,239.5666666666667,10,202.5666666666667
Inv2B7,B7,B,Inv2,190.1,429.6666666666667,239.5666666666667,11,202.9
Inv2B7,B7,B,Inv2,190.1,429.6666666666667,239.5666666666667,12,252.5666666666667
Inv2B7,B7,B,Inv2,190.1,429.6666666666667,239.5666666666667,13,224.23333333333332
Inv2B7,B7,B,Inv2,190.1,429.6666666666667,239.5666666666667,14,239.5666666666667
Inv2B7,B7,B,Inv2,190.1,429.6666666666667,239.5666666666667,2,26.150000000000006
Inv2B7,B7,B,Inv2,190.1,429.6666666666667,239.5666666666667,3,40.275000000000006
Inv2B7,B7,B,Inv2,190.1,429.6666666666667,239.5666666666667,4,80.32857142857145
Inv2B7,B7,B,Inv2,190.1,429.6666666666667,239.5666666666667,5,76.9
Inv2B7,B7,B,Inv2,190.1,429.6666666666667,239.5666666666667,6,88.4
Inv2B7,B7,B,Inv2,190.1,429.6666666666667,239.5666666666667,7,103.56666666666669
Inv2B7,B7,B,Inv2,190.1,429.6666666666667,239.5666666666667,8,147.9
Inv2B7,B7,B,Inv2,190.1,429.6666666666667,239.5666666666667,9,167.73333333333332
Inv2B8,B8,B,Inv2,203.2,388,184.8,0,0
Inv2B8,B8,B,Inv2,203.2,388,184.8,1,23.133333333333354
Inv2B8,B8,B,Inv2,203.2,388,184.8,10,110.80000000000001
Inv2B8,B8,B,Inv2,203.2,388,184.8,11,153.425
Inv2B8,B8,B,Inv2,203.2,388,184.8,12,170.05
Inv2B8,B8,B,Inv2,203.2,388,184.8,13,189.05
Inv2B8,B8,B,Inv2,203.2,388,184.8,14,184.8
Inv2B8,B8,B,Inv2,203.2,388,184.8,2,26.02222222222224
Inv2B8,B8,B,Inv2,203.2,388,184.8,3,58.688888888888926
Inv2B8,B8,B,Inv2,203.2,388,184.8,4,53.133333333333326
Inv2B8,B8,B,Inv2,203.2,388,184.8,5,57.57777777777778
Inv2B8,B8,B,Inv2,203.2,388,184.8,6,77.35555555555555
Inv2B8,B8,B,Inv2,203.2,388,184.8,7,73.68888888888893
Inv2B8,B8,B,Inv2,203.2,388,184.8,8,81.80000000000001
Inv2B8,B8,B,Inv2,203.2,388,184.8,9,94.9111111111111
Inv2B9,B9,B,Inv2,209,439.6666666666667,230.66666666666669,0,0
Inv2B9,B9,B,Inv2,209,439.6666666666667,230.66666666666669,1,-6
Inv2B9,B9,B,Inv2,209,439.6666666666667,230.66666666666669,10,171
Inv2B9,B9,B,Inv2,209,439.6666666666667,230.66666666666669,11,213
Inv2B9,B9,B,Inv2,209,439.6666666666667,230.66666666666669,12,266.44444444444446
Inv2B9,B9,B,Inv2,209,439.6666666666667,230.66666666666669,13,222.33333333333331
Inv2B9,B9,B,Inv2,209,439.6666666666667,230.66666666666669,14,230.66666666666669
Inv2B9,B9,B,Inv2,209,439.6666666666667,230.66666666666669,2,47
Inv2B9,B9,B,Inv2,209,439.6666666666667,230.66666666666669,3,56.39999999999998
Inv2B9,B9,B,Inv2,209,439.6666666666667,230.66666666666669,4,76.89999999999998
Inv2B9,B9,B,Inv2,209,439.6666666666667,230.66666666666669,5,83.39999999999998
Inv2B9,B9,B,Inv2,209,439.6666666666667,230.66666666666669,6,85.89999999999998
Inv2B9,B9,B,Inv2,209,439.6666666666667,230.66666666666669,7,105
Inv2B9,B9,B,Inv2,209,439.6666666666667,230.66666666666669,8,119.10000000000002
Inv2B9,B9,B,Inv2,209,439.6666666666667,230.66666666666669,9,144.10000000000002
Inv2C1,B1,C,Inv2,237.4,599.3333333333334,361.9333333333334,0,0
Inv2C1,B1,C,Inv2,237.4,599.3333333333334,361.9333333333334,1,8
Inv2C1,B1,C,Inv2,237.4,599.3333333333334,361.9333333333334,10,198.6
Inv2C1,B1,C,Inv2,237.4,599.3333333333334,361.9333333333334,11,257.0444444444445
Inv2C1,B1,C,Inv2,237.4,599.3333333333334,361.9333333333334,12,303.6
Inv2C1,B1,C,Inv2,237.4,599.3333333333334,361.9333333333334,13,345.6
Inv2C1,B1,C,Inv2,237.4,599.3333333333334,361.9333333333334,14,361.9333333333334
Inv2C1,B1,C,Inv2,237.4,599.3333333333334,361.9333333333334,2,47.20000000000002
Inv2C1,B1,C,Inv2,237.4,599.3333333333334,361.9333333333334,3,70.6
Inv2C1,B1,C,Inv2,237.4,599.3333333333334,361.9333333333334,4,100.20000000000002
Inv2C1,B1,C,Inv2,237.4,599.3333333333334,361.9333333333334,5,114.4
Inv2C1,B1,C,Inv2,237.4,599.3333333333334,361.9333333333334,6,128.29999999999998
Inv2C1,B1,C,Inv2,237.4,599.3333333333334,361.9333333333334,7,158.79999999999998
Inv2C1,B1,C,Inv2,237.4,599.3333333333334,361.9333333333334,8,162.29999999999998
Inv2C1,B1,C,Inv2,237.4,599.3333333333334,361.9333333333334,9,176.9
Inv2C10,B10,C,Inv2,224,692.3,468.29999999999995,0,0
Inv2C10,B10,C,Inv2,224,692.3,468.29999999999995,1,14.400000000000006
Inv2C10,B10,C,Inv2,224,692.3,468.29999999999995,10,298.6
Inv2C10,B10,C,Inv2,224,692.3,468.29999999999995,11,346.29999999999995
Inv2C10,B10,C,Inv2,224,692.3,468.29999999999995,12,380.9
Inv2C10,B10,C,Inv2,224,692.3,468.29999999999995,13,410.79999999999995
Inv2C10,B10,C,Inv2,224,692.3,468.29999999999995,14,468.29999999999995
Inv2C10,B10,C,Inv2,224,692.3,468.29999999999995,2,67.5
Inv2C10,B10,C,Inv2,224,692.3,468.29999999999995,3,84.60000000000002
Inv2C10,B10,C,Inv2,224,692.3,468.29999999999995,4,94.69999999999999
Inv2C10,B10,C,Inv2,224,692.3,468.29999999999995,5,122.30000000000001
Inv2C10,B10,C,Inv2,224,692.3,468.29999999999995,6,121.5
Inv2C10,B10,C,Inv2,224,692.3,468.29999999999995,7,166.39999999999998
Inv2C10,B10,C,Inv2,224,692.3,468.29999999999995,8,187.89999999999998
Inv2C10,B10,C,Inv2,224,692.3,468.29999999999995,9,218.8
Inv2C2,B2,C,Inv2,196.1,617,420.9,0,0
Inv2C2,B2,C,Inv2,196.1,617,420.9,1,26.30000000000001
Inv2C2,B2,C,Inv2,196.1,617,420.9,10,328.5666666666666
Inv2C2,B2,C,Inv2,196.1,617,420.9,11,361.4555555555555
Inv2C2,B2,C,Inv2,196.1,617,420.9,12,365.34444444444443
Inv2C2,B2,C,Inv2,196.1,617,420.9,13,388.12222222222215
Inv2C2,B2,C,Inv2,196.1,617,420.9,14,420.9
Inv2C2,B2,C,Inv2,196.1,617,420.9,2,71.79999999999998
Inv2C2,B2,C,Inv2,196.1,617,420.9,3,98.29999999999998
Inv2C2,B2,C,Inv2,196.1,617,420.9,4,113.29999999999998
Inv2C2,B2,C,Inv2,196.1,617,420.9,5,127.29999999999998
Inv2C2,B2,C,Inv2,196.1,617,420.9,6,137.79999999999998
Inv2C2,B2,C,Inv2,196.1,617,420.9,7,163.34444444444446
Inv2C2,B2,C,Inv2,196.1,617,420.9,8,203.9
Inv2C2,B2,C,Inv2,196.1,617,420.9,9,261.6777777777778
Inv2C3,B3,C,Inv2,179.4,427.7,248.29999999999998,0,0
Inv2C3,B3,C,Inv2,179.4,427.7,248.29999999999998,1,5.5
Inv2C3,B3,C,Inv2,179.4,427.7,248.29999999999998,10,200.29999999999998
Inv2C3,B3,C,Inv2,179.4,427.7,248.29999999999998,11,187.6
Inv2C3,B3,C,Inv2,179.4,427.7,248.29999999999998,12,218.1
Inv2C3,B3,C,Inv2,179.4,427.7,248.29999999999998,13,233.1
Inv2C3,B3,C,Inv2,179.4,427.7,248.29999999999998,14,248.29999999999998
Inv2C3,B3,C,Inv2,179.4,427.7,248.29999999999998,2,34.400000000000006
Inv2C3,B3,C,Inv2,179.4,427.7,248.29999999999998,3,55.400000000000006
Inv2C3,B3,C,Inv2,179.4,427.7,248.29999999999998,4,69.1
Inv2C3,B3,C,Inv2,179.4,427.7,248.29999999999998,5,98.99999999999997
Inv2C3,B3,C,Inv2,179.4,427.7,248.29999999999998,6,101.9
Inv2C3,B3,C,Inv2,179.4,427.7,248.29999999999998,7,112.49999999999997
Inv2C3,B3,C,Inv2,179.4,427.7,248.29999999999998,8,123.70000000000002
Inv2C3,B3,C,Inv2,179.4,427.7,248.29999999999998,9,183.20000000000002
Inv2C4,B4,C,Inv2,205.4,582.5555555555555,377.15555555555557,0,0
Inv2C4,B4,C,Inv2,205.4,582.5555555555555,377.15555555555557,1,13.377777777777766
Inv2C4,B4,C,Inv2,205.4,582.5555555555555,377.15555555555557,10,238.4888888888889
Inv2C4,B4,C,Inv2,205.4,582.5555555555555,377.15555555555557,11,272.48888888888894
Inv2C4,B4,C,Inv2,205.4,582.5555555555555,377.15555555555557,12,365.48888888888894
Inv2C4,B4,C,Inv2,205.4,582.5555555555555,377.15555555555557,13,386.9333333333334
Inv2C4,B4,C,Inv2,205.4,582.5555555555555,377.15555555555557,14,377.15555555555557
Inv2C4,B4,C,Inv2,205.4,582.5555555555555,377.15555555555557,2,63.15555555555554
Inv2C4,B4,C,Inv2,205.4,582.5555555555555,377.15555555555557,3,88.71111111111108
Inv2C4,B4,C,Inv2,205.4,582.5555555555555,377.15555555555557,4,123.26666666666668
Inv2C4,B4,C,Inv2,205.4,582.5555555555555,377.15555555555557,5,141.04444444444445
Inv2C4,B4,C,Inv2,205.4,582.5555555555555,377.15555555555557,6,144.26666666666668
Inv2C4,B4,C,Inv2,205.4,582.5555555555555,377.15555555555557,7,149.15555555555554
Inv2C4,B4,C,Inv2,205.4,582.5555555555555,377.15555555555557,8,173.71111111111108
Inv2C4,B4,C,Inv2,205.4,582.5555555555555,377.15555555555557,9,209.9333333333333
Inv2C5,B5,C,Inv2,184.3,578.6,394.3,0,0
Inv2C5,B5,C,Inv2,184.3,578.6,394.3,1,22.5
Inv2C5,B5,C,Inv2,184.3,578.6,394.3,10,317.3
Inv2C5,B5,C,Inv2,184.3,578.6,394.3,11,327.90000000000003
Inv2C5,B5,C,Inv2,184.3,578.6,394.3,12,345.59999999999997
Inv2C5,B5,C,Inv2,184.3,578.6,394.3,13,369.90000000000003
Inv2C5,B5,C,Inv2,184.3,578.6,394.3,14,394.3
Inv2C5,B5,C,Inv2,184.3,578.6,394.3,2,70.19999999999999
Inv2C5,B5,C,Inv2,184.3,578.6,394.3,3,93.09999999999997
Inv2C5,B5,C,Inv2,184.3,578.6,394.3,4,119
Inv2C5,B5,C,Inv2,184.3,578.6,394.3,5,122.19999999999999
Inv2C5,B5,C,Inv2,184.3,578.6,394.3,6,123.89999999999998
Inv2C5,B5,C,Inv2,184.3,578.6,394.3,7,145.39999999999998
Inv2C5,B5,C,Inv2,184.3,578.6,394.3,8,201.59999999999997
Inv2C5,B5,C,Inv2,184.3,578.6,394.3,9,252.7
Inv2C6,B6,C,Inv2,211.1,606.7,395.6,0,0
Inv2C6,B6,C,Inv2,211.1,606.7,395.6,1,35.80000000000001
Inv2C6,B6,C,Inv2,211.1,606.7,395.6,10,343.69999999999993
Inv2C6,B6,C,Inv2,211.1,606.7,395.6,11,356
Inv2C6,B6,C,Inv2,211.1,606.7,395.6,12,391.4
Inv2C6,B6,C,Inv2,211.1,606.7,395.6,13,389.4
Inv2C6,B6,C,Inv2,211.1,606.7,395.6,14,395.6
Inv2C6,B6,C,Inv2,211.1,606.7,395.6,2,81.4
Inv2C6,B6,C,Inv2,211.1,606.7,395.6,3,130.9
Inv2C6,B6,C,Inv2,211.1,606.7,395.6,4,145.00000000000003
Inv2C6,B6,C,Inv2,211.1,606.7,395.6,5,149.6
Inv2C6,B6,C,Inv2,211.1,606.7,395.6,6,133.50000000000003
Inv2C6,B6,C,Inv2,211.1,606.7,395.6,7,204.1
Inv2C6,B6,C,Inv2,211.1,606.7,395.6,8,254.4
Inv2C6,B6,C,Inv2,211.1,606.7,395.6,9,305
Inv2C7,B7,C,Inv2,218.9,587.8,368.9,0,0
Inv2C7,B7,C,Inv2,218.9,587.8,368.9,1,9.900000000000006
Inv2C7,B7,C,Inv2,218.9,587.8,368.9,10,250.9
Inv2C7,B7,C,Inv2,218.9,587.8,368.9,11,252.20000000000002
Inv2C7,B7,C,Inv2,218.9,587.8,368.9,12,327
Inv2C7,B7,C,Inv2,218.9,587.8,368.9,13,326.1
Inv2C7,B7,C,Inv2,218.9,587.8,368.9,14,368.9
Inv2C7,B7,C,Inv2,218.9,587.8,368.9,2,47.099999999999994
Inv2C7,B7,C,Inv2,218.9,587.8,368.9,3,66.99999999999997
Inv2C7,B7,C,Inv2,218.9,587.8,368.9,4,92.70000000000002
Inv2C7,B7,C,Inv2,218.9,587.8,368.9,5,94.4
Inv2C7,B7,C,Inv2,218.9,587.8,368.9,6,116.4
Inv2C7,B7,C,Inv2,218.9,587.8,368.9,7,120.70000000000002
Inv2C7,B7,C,Inv2,218.9,587.8,368.9,8,186.6
Inv2C7,B7,C,Inv2,218.9,587.8,368.9,9,239.1
Inv2C8,B8,C,Inv2,224.5,573.5555555555555,349.05555555555554,0,0
Inv2C8,B8,C,Inv2,224.5,573.5555555555555,349.05555555555554,1,21.5
Inv2C8,B8,C,Inv2,224.5,573.5555555555555,349.05555555555554,10,261.1666666666667
Inv2C8,B8,C,Inv2,224.5,573.5555555555555,349.05555555555554,11,270.8333333333333
Inv2C8,B8,C,Inv2,224.5,573.5555555555555,349.05555555555554,12,280.3888888888889
Inv2C8,B8,C,Inv2,224.5,573.5555555555555,349.05555555555554,13,327.05555555555554
Inv2C8,B8,C,Inv2,224.5,573.5555555555555,349.05555555555554,14,349.05555555555554
Inv2C8,B8,C,Inv2,224.5,573.5555555555555,349.05555555555554,2,57.89999999999998
Inv2C8,B8,C,Inv2,224.5,573.5555555555555,349.05555555555554,3,87.69999999999999
Inv2C8,B8,C,Inv2,224.5,573.5555555555555,349.05555555555554,4,106.19999999999999
Inv2C8,B8,C,Inv2,224.5,573.5555555555555,349.05555555555554,5,113.89999999999998
Inv2C8,B8,C,Inv2,224.5,573.5555555555555,349.05555555555554,6,156.39999999999998
Inv2C8,B8,C,Inv2,224.5,573.5555555555555,349.05555555555554,7,166.2
Inv2C8,B8,C,Inv2,224.5,573.5555555555555,349.05555555555554,8,192.2
Inv2C8,B8,C,Inv2,224.5,573.5555555555555,349.05555555555554,9,204.8
Inv2C9,B9,C,Inv2,205.1,534.2222222222222,329.12222222222215,0,0
Inv2C9,B9,C,Inv2,205.1,534.2222222222222,329.12222222222215,1,17.5
Inv2C9,B9,C,Inv2,205.1,534.2222222222222,329.12222222222215,10,200.70000000000002
Inv2C9,B9,C,Inv2,205.1,534.2222222222222,329.12222222222215,11,250.9
Inv2C9,B9,C,Inv2,205.1,534.2222222222222,329.12222222222215,12,268.4555555555555
Inv2C9,B9,C,Inv2,205.1,534.2222222222222,329.12222222222215,13,278.5666666666667
Inv2C9,B9,C,Inv2,205.1,534.2222222222222,329.12222222222215,14,329.12222222222215
Inv2C9,B9,C,Inv2,205.1,534.2222222222222,329.12222222222215,2,40.80000000000001
Inv2C9,B9,C,Inv2,205.1,534.2222222222222,329.12222222222215,3,51.70000000000002
Inv2C9,B9,C,Inv2,205.1,534.2222222222222,329.12222222222215,4,86.79999999999998
Inv2C9,B9,C,Inv2,205.1,534.2222222222222,329.12222222222215,5,95.4
Inv2C9,B9,C,Inv2,205.1,534.2222222222222,329.12222222222215,6,91.6
Inv2C9,B9,C,Inv2,205.1,534.2222222222222,329.12222222222215,7,112.50000000000003
Inv2C9,B9,C,Inv2,205.1,534.2222222222222,329.12222222222215,8,146.70000000000002
Inv2C9,B9,C,Inv2,205.1,534.2222222222222,329.12222222222215,9,181.20000000000002
Ita1B1,B1,B,Ita1,254.7,570.5714285714286,315.87142857142857,0,0
Ita1B1,B1,B,Ita1,254.7,570.5714285714286,315.87142857142857,1,34.80000000000001
Ita1B1,B1,B,Ita1,254.7,570.5714285714286,315.87142857142857,10,145.18888888888893
Ita1B1,B1,B,Ita1,254.7,570.5714285714286,315.87142857142857,11,220.87142857142857
Ita1B1,B1,B,Ita1,254.7,570.5714285714286,315.87142857142857,12,244.01428571428573
Ita1B1,B1,B,Ita1,254.7,570.5714285714286,315.87142857142857,13,306.0142857142857
Ita1B1,B1,B,Ita1,254.7,570.5714285714286,315.87142857142857,14,315.87142857142857
Ita1B1,B1,B,Ita1,254.7,570.5714285714286,315.87142857142857,2,52
Ita1B1,B1,B,Ita1,254.7,570.5714285714286,315.87142857142857,3,66.90000000000003
Ita1B1,B1,B,Ita1,254.7,570.5714285714286,315.87142857142857,4,108.40000000000003
Ita1B1,B1,B,Ita1,254.7,570.5714285714286,315.87142857142857,5,103.69999999999999
Ita1B1,B1,B,Ita1,254.7,570.5714285714286,315.87142857142857,6,111.74444444444447
Ita1B1,B1,B,Ita1,254.7,570.5714285714286,315.87142857142857,7,118.63333333333333
Ita1B1,B1,B,Ita1,254.7,570.5714285714286,315.87142857142857,8,146.18888888888893
Ita1B1,B1,B,Ita1,254.7,570.5714285714286,315.87142857142857,9,132.9666666666667
Ita1B10,B10,B,Ita1,224.5,485,260.5,0,0
Ita1B10,B10,B,Ita1,224.5,485,260.5,1,56.27777777777777
Ita1B10,B10,B,Ita1,224.5,485,260.5,10,175.92857142857144
Ita1B10,B10,B,Ita1,224.5,485,260.5,11,165.92857142857144
Ita1B10,B10,B,Ita1,224.5,485,260.5,12,163.5
Ita1B10,B10,B,Ita1,224.5,485,260.5,13,226.5
Ita1B10,B10,B,Ita1,224.5,485,260.5,14,260.5
Ita1B10,B10,B,Ita1,224.5,485,260.5,2,83.94444444444446
Ita1B10,B10,B,Ita1,224.5,485,260.5,3,93.27777777777777
Ita1B10,B10,B,Ita1,224.5,485,260.5,4,135.25
Ita1B10,B10,B,Ita1,224.5,485,260.5,5,128.125
Ita1B10,B10,B,Ita1,224.5,485,260.5,6,130.25
Ita1B10,B10,B,Ita1,224.5,485,260.5,7,150.25
Ita1B10,B10,B,Ita1,224.5,485,260.5,8,144.75
Ita1B10,B10,B,Ita1,224.5,485,260.5,9,160.375
Ita1B2,B2,B,Ita1,236.7,586.7142857142857,350.0142857142857,0,0
Ita1B2,B2,B,Ita1,236.7,586.7142857142857,350.0142857142857,1,19.52222222222224
Ita1B2,B2,B,Ita1,236.7,586.7142857142857,350.0142857142857,10,201.3
Ita1B2,B2,B,Ita1,236.7,586.7142857142857,350.0142857142857,11,242.05
Ita1B2,B2,B,Ita1,236.7,586.7142857142857,350.0142857142857,12,320.1571428571429
Ita1B2,B2,B,Ita1,236.7,586.7142857142857,350.0142857142857,13,370.1571428571429
Ita1B2,B2,B,Ita1,236.7,586.7142857142857,350.0142857142857,14,350.0142857142857
Ita1B2,B2,B,Ita1,236.7,586.7142857142857,350.0142857142857,2,49.52222222222224
Ita1B2,B2,B,Ita1,236.7,586.7142857142857,350.0142857142857,3,75.63333333333333
Ita1B2,B2,B,Ita1,236.7,586.7142857142857,350.0142857142857,4,83.74444444444447
Ita1B2,B2,B,Ita1,236.7,586.7142857142857,350.0142857142857,5,104.9666666666667
Ita1B2,B2,B,Ita1,236.7,586.7142857142857,350.0142857142857,6,105.85555555555555
Ita1B2,B2,B,Ita1,236.7,586.7142857142857,350.0142857142857,7,125.4111111111111
Ita1B2,B2,B,Ita1,236.7,586.7142857142857,350.0142857142857,8,141.3
Ita1B2,B2,B,Ita1,236.7,586.7142857142857,350.0142857142857,9,163.52222222222224
Ita1B3,B3,B,Ita1,187.9,415.6666666666667,227.76666666666668,0,0
Ita1B3,B3,B,Ita1,187.9,415.6666666666667,227.76666666666668,1,35.224999999999994
Ita1B3,B3,B,Ita1,187.9,415.6666666666667,227.76666666666668,10,156.1
Ita1B3,B3,B,Ita1,187.9,415.6666666666667,227.76666666666668,11,179.9333333333333
Ita1B3,B3,B,Ita1,187.9,415.6666666666667,227.76666666666668,12,193.26666666666668
Ita1B3,B3,B,Ita1,187.9,415.6666666666667,227.76666666666668,13,242.6
Ita1B3,B3,B,Ita1,187.9,415.6666666666667,227.76666666666668,14,227.76666666666668
Ita1B3,B3,B,Ita1,187.9,415.6666666666667,227.76666666666668,2,50.224999999999994
Ita1B3,B3,B,Ita1,187.9,415.6666666666667,227.76666666666668,3,77.1
Ita1B3,B3,B,Ita1,187.9,415.6666666666667,227.76666666666668,4,87.975
Ita1B3,B3,B,Ita1,187.9,415.6666666666667,227.76666666666668,5,83.975
Ita1B3,B3,B,Ita1,187.9,415.6666666666667,227.76666666666668,6,92.1
Ita1B3,B3,B,Ita1,187.9,415.6666666666667,227.76666666666668,7,112.6
Ita1B3,B3,B,Ita1,187.9,415.6666666666667,227.76666666666668,8,121.38571428571427
Ita1B3,B3,B,Ita1,187.9,415.6666666666667,227.76666666666668,9,176.1
Ita1B4,B4,B,Ita1,237.8,699.7142857142857,461.91428571428565,0,0
Ita1B4,B4,B,Ita1,237.8,699.7142857142857,461.91428571428565,1,55.80000000000001
Ita1B4,B4,B,Ita1,237.8,699.7142857142857,461.91428571428565,10,287.4857142857143
Ita1B4,B4,B,Ita1,237.8,699.7142857142857,461.91428571428565,11,298.4857142857143
Ita1B4,B4,B,Ita1,237.8,699.7142857142857,461.91428571428565,12,373.62857142857143
Ita1B4,B4,B,Ita1,237.8,699.7142857142857,461.91428571428565,13,416.4857142857143
Ita1B4,B4,B,Ita1,237.8,699.7142857142857,461.91428571428565,14,461.91428571428565
Ita1B4,B4,B,Ita1,237.8,699.7142857142857,461.91428571428565,2,87
Ita1B4,B4,B,Ita1,237.8,699.7142857142857,461.91428571428565,3,106.59999999999997
Ita1B4,B4,B,Ita1,237.8,699.7142857142857,461.91428571428565,4,142.39999999999998
Ita1B4,B4,B,Ita1,237.8,699.7142857142857,461.91428571428565,5,147.39999999999998
Ita1B4,B4,B,Ita1,237.8,699.7142857142857,461.91428571428565,6,145.39999999999998
Ita1B4,B4,B,Ita1,237.8,699.7142857142857,461.91428571428565,7,182.64444444444445
Ita1B4,B4,B,Ita1,237.8,699.7142857142857,461.91428571428565,8,230.75555555555553
Ita1B4,B4,B,Ita1,237.8,699.7142857142857,461.91428571428565,9,286.77142857142854
Ita1B5,B5,B,Ita1,263.2,755.7777777777778,492.57777777777784,0,0
Ita1B5,B5,B,Ita1,263.2,755.7777777777778,492.57777777777784,1,51.5
Ita1B5,B5,B,Ita1,263.2,755.7777777777778,492.57777777777784,10,310.57777777777784
Ita1B5,B5,B,Ita1,263.2,755.7777777777778,492.57777777777784,11,376.35555555555555
Ita1B5,B5,B,Ita1,263.2,755.7777777777778,492.57777777777784,12,438.8
Ita1B5,B5,B,Ita1,263.2,755.7777777777778,492.57777777777784,13,448.8
Ita1B5,B5,B,Ita1,263.2,755.7777777777778,492.57777777777784,14,492.57777777777784
Ita1B5,B5,B,Ita1,263.2,755.7777777777778,492.57777777777784,2,116.68888888888893
Ita1B5,B5,B,Ita1,263.2,755.7777777777778,492.57777777777784,3,139.57777777777778
Ita1B5,B5,B,Ita1,263.2,755.7777777777778,492.57777777777784,4,176.8
Ita1B5,B5,B,Ita1,263.2,755.7777777777778,492.57777777777784,5,198.68888888888893
Ita1B5,B5,B,Ita1,263.2,755.7777777777778,492.57777777777784,6,210.35555555555555
Ita1B5,B5,B,Ita1,263.2,755.7777777777778,492.57777777777784,7,223.13333333333333
Ita1B5,B5,B,Ita1,263.2,755.7777777777778,492.57777777777784,8,215.02222222222224
Ita1B5,B5,B,Ita1,263.2,755.7777777777778,492.57777777777784,9,254.13333333333338
Ita1B6,B6,B,Ita1,223.2,570.8888888888889,347.6888888888889,0,0
Ita1B6,B6,B,Ita1,223.2,570.8888888888889,347.6888888888889,1,44.80000000000001
Ita1B6,B6,B,Ita1,223.2,570.8888888888889,347.6888888888889,10,255.8
Ita1B6,B6,B,Ita1,223.2,570.8888888888889,347.6888888888889,11,261.02222222222224
Ita1B6,B6,B,Ita1,223.2,570.8888888888889,347.6888888888889,12,304.57777777777784
Ita1B6,B6,B,Ita1,223.2,570.8888888888889,347.6888888888889,13,339.9111111111111
Ita1B6,B6,B,Ita1,223.2,570.8888888888889,347.6888888888889,14,347.6888888888889
Ita1B6,B6,B,Ita1,223.2,570.8888888888889,347.6888888888889,2,96.57777777777778
Ita1B6,B6,B,Ita1,223.2,570.8888888888889,347.6888888888889,3,120.9111111111111
Ita1B6,B6,B,Ita1,223.2,570.8888888888889,347.6888888888889,4,148.57777777777778
Ita1B6,B6,B,Ita1,223.2,570.8888888888889,347.6888888888889,5,140.57777777777778
Ita1B6,B6,B,Ita1,223.2,570.8888888888889,347.6888888888889,6,143.68888888888893
Ita1B6,B6,B,Ita1,223.2,570.8888888888889,347.6888888888889,7,169.02222222222224
Ita1B6,B6,B,Ita1,223.2,570.8888888888889,347.6888888888889,8,204.8
Ita1B6,B6,B,Ita1,223.2,570.8888888888889,347.6888888888889,9,226.57777777777778
Ita1B7,B7,B,Ita1,246.1,737.8333333333334,491.73333333333335,0,0
Ita1B7,B7,B,Ita1,246.1,737.8333333333334,491.73333333333335,1,60.525000000000006
Ita1B7,B7,B,Ita1,246.1,737.8333333333334,491.73333333333335,10,352.73333333333335
Ita1B7,B7,B,Ita1,246.1,737.8333333333334,491.73333333333335,11,394.9
Ita1B7,B7,B,Ita1,246.1,737.8333333333334,491.73333333333335,12,477.0666666666666
Ita1B7,B7,B,Ita1,246.1,737.8333333333334,491.73333333333335,13,445.5666666666666
